fname,colid,fsid,from_alpha,to_alpha
26310680_0_5150772059999313798.tar.gz.csv,0,4,-1.00000,-1.00000
26310680_0_5150772059999313798.tar.gz.csv,0,5,-1.00000,-1.00000
71840765_0_6664391841933033844.tar.gz.csv,0,1,-1.00000,-1.00000
71840765_0_6664391841933033844.tar.gz.csv,0,2,-1.00000,-1.00000
71840765_0_6664391841933033844.tar.gz.csv,0,3,0.00100,0.10500
71840765_0_6664391841933033844.tar.gz.csv,0,4,0.01500,0.53300
71840765_0_6664391841933033844.tar.gz.csv,0,5,0.02900,0.68400
12271141_0_8517913935669973086.tar.gz.csv,0,1,0.00100,0.04400
12271141_0_8517913935669973086.tar.gz.csv,0,2,0.00100,0.08500
12271141_0_8517913935669973086.tar.gz.csv,0,3,0.00900,0.66100
12271141_0_8517913935669973086.tar.gz.csv,0,4,0.09200,0.79500
12271141_0_8517913935669973086.tar.gz.csv,0,5,0.16200,0.78200
29414811_2_4773219892816395776.tar.gz.csv,1,1,0.00100,0.01300
29414811_2_4773219892816395776.tar.gz.csv,1,2,0.00100,0.02600
29414811_2_4773219892816395776.tar.gz.csv,1,3,0.00200,0.28900
29414811_2_4773219892816395776.tar.gz.csv,1,4,0.02600,0.58300
29414811_2_4773219892816395776.tar.gz.csv,1,5,0.04900,0.70500
45073662_0_3179937335063201739.tar.gz.csv,1,1,0.00100,0.00700
45073662_0_3179937335063201739.tar.gz.csv,1,2,0.00100,0.01500
45073662_0_3179937335063201739.tar.gz.csv,1,3,0.00200,0.27500
45073662_0_3179937335063201739.tar.gz.csv,1,4,0.04100,0.61800
45073662_0_3179937335063201739.tar.gz.csv,1,5,0.07700,0.73600
29412826_0_3422707769191426540.tar.gz.csv,0,1,-1.00000,-1.00000
29412826_0_3422707769191426540.tar.gz.csv,0,2,0.00100,0.00100
29412826_0_3422707769191426540.tar.gz.csv,0,3,0.00100,0.17100
29412826_0_3422707769191426540.tar.gz.csv,0,4,0.00100,0.68900
29412826_0_3422707769191426540.tar.gz.csv,0,5,0.00100,0.80800
19272019_0_1508498249156534553.tar.gz.csv,0,1,-1.00000,-1.00000
19272019_0_1508498249156534553.tar.gz.csv,0,2,-1.00000,-1.00000
19272019_0_1508498249156534553.tar.gz.csv,0,3,0.00300,0.11600
19272019_0_1508498249156534553.tar.gz.csv,0,4,0.04900,0.47500
19272019_0_1508498249156534553.tar.gz.csv,0,5,0.09200,0.61300
37815699_0_8391788584341609964.tar.gz.csv,1,1,0.02500,0.60900
37815699_0_8391788584341609964.tar.gz.csv,1,2,0.04800,0.75000
37815699_0_8391788584341609964.tar.gz.csv,1,3,0.20700,0.85700
37815699_0_8391788584341609964.tar.gz.csv,1,4,0.36600,0.81400
37815699_0_8391788584341609964.tar.gz.csv,1,5,0.47200,0.71200
41480166_0_6681239260286218499.tar.gz.csv,0,1,-1.00000,-1.00000
41480166_0_6681239260286218499.tar.gz.csv,0,2,-1.00000,-1.00000
41480166_0_6681239260286218499.tar.gz.csv,0,3,-1.00000,-1.00000
41480166_0_6681239260286218499.tar.gz.csv,0,4,-1.00000,-1.00000
41480166_0_6681239260286218499.tar.gz.csv,0,5,-1.00000,-1.00000
6869358_0_1379459120563510331.tar.gz.csv,1,1,-1.00000,-1.00000
6869358_0_1379459120563510331.tar.gz.csv,1,2,-1.00000,-1.00000
6869358_0_1379459120563510331.tar.gz.csv,1,3,-1.00000,-1.00000
6869358_0_1379459120563510331.tar.gz.csv,1,4,-1.00000,-1.00000
6869358_0_1379459120563510331.tar.gz.csv,1,5,-1.00000,-1.00000
55238374_0_3379409961751009152.tar.gz.csv,0,1,0.00100,0.05900
55238374_0_3379409961751009152.tar.gz.csv,0,2,0.00100,0.11200
55238374_0_3379409961751009152.tar.gz.csv,0,3,0.00200,0.64900
55238374_0_3379409961751009152.tar.gz.csv,0,4,0.04400,0.80400
55238374_0_3379409961751009152.tar.gz.csv,0,5,0.08300,0.80100
61121469_0_6337620713408906340.tar.gz.csv,0,1,0.00100,0.16000
61121469_0_6337620713408906340.tar.gz.csv,0,2,0.00100,0.27600
61121469_0_6337620713408906340.tar.gz.csv,0,3,0.00200,0.80800
61121469_0_6337620713408906340.tar.gz.csv,0,4,0.03900,0.81500
61121469_0_6337620713408906340.tar.gz.csv,0,5,0.07300,0.81200
41194422_0_7231546114369966811.tar.gz.csv,1,1,-1.00000,-1.00000
41194422_0_7231546114369966811.tar.gz.csv,1,2,-1.00000,-1.00000
41194422_0_7231546114369966811.tar.gz.csv,1,3,0.00400,0.10500
41194422_0_7231546114369966811.tar.gz.csv,1,4,0.13900,0.47200
41194422_0_7231546114369966811.tar.gz.csv,1,5,0.24100,0.55200
10630177_0_4831842476649004753.tar.gz.csv,2,1,0.00100,0.76900
10630177_0_4831842476649004753.tar.gz.csv,2,2,0.00100,0.86800
10630177_0_4831842476649004753.tar.gz.csv,2,3,0.01300,0.95200
10630177_0_4831842476649004753.tar.gz.csv,2,4,0.12700,0.94800
10630177_0_4831842476649004753.tar.gz.csv,2,5,0.21700,0.94400
67865873_0_8259587610208037357.tar.gz.csv,1,1,-1.00000,-1.00000
67865873_0_8259587610208037357.tar.gz.csv,1,2,-1.00000,-1.00000
67865873_0_8259587610208037357.tar.gz.csv,1,3,0.00400,0.13400
67865873_0_8259587610208037357.tar.gz.csv,1,4,0.13000,0.50600
67865873_0_8259587610208037357.tar.gz.csv,1,5,0.22800,0.56300
51741865_0_9203644246202164492.tar.gz.csv,1,1,0.00100,0.99900
51741865_0_9203644246202164492.tar.gz.csv,1,2,0.00100,0.99900
51741865_0_9203644246202164492.tar.gz.csv,1,3,0.00100,0.99900
51741865_0_9203644246202164492.tar.gz.csv,1,4,0.00100,0.99900
51741865_0_9203644246202164492.tar.gz.csv,1,5,0.00100,0.99900
20135078_0_7570343137119682530.tar.gz.csv,1,1,0.00100,0.00600
20135078_0_7570343137119682530.tar.gz.csv,1,2,0.00100,0.01300
20135078_0_7570343137119682530.tar.gz.csv,1,3,0.02600,0.16100
20135078_0_7570343137119682530.tar.gz.csv,1,4,0.23600,0.36500
20135078_0_7570343137119682530.tar.gz.csv,1,5,0.37200,0.48900
50245608_0_871275842592178099.tar.gz.csv,0,1,0.00100,0.00800
50245608_0_871275842592178099.tar.gz.csv,0,2,0.00100,0.01600
50245608_0_871275842592178099.tar.gz.csv,0,3,0.02300,0.18600
50245608_0_871275842592178099.tar.gz.csv,0,4,0.21300,0.40600
50245608_0_871275842592178099.tar.gz.csv,0,5,0.34200,0.53300
21337553_0_8832378999628437599.tar.gz.csv,1,1,-1.00000,-1.00000
21337553_0_8832378999628437599.tar.gz.csv,1,2,0.00100,0.00100
21337553_0_8832378999628437599.tar.gz.csv,1,3,0.00300,0.10400
21337553_0_8832378999628437599.tar.gz.csv,1,4,0.05700,0.46500
21337553_0_8832378999628437599.tar.gz.csv,1,5,0.10500,0.61800
1614988_0_8789868670151796042.tar.gz.csv,0,1,0.00100,0.04700
1614988_0_8789868670151796042.tar.gz.csv,0,2,0.00100,0.08900
1614988_0_8789868670151796042.tar.gz.csv,0,3,0.00300,0.33800
1614988_0_8789868670151796042.tar.gz.csv,0,4,0.04900,0.51700
1614988_0_8789868670151796042.tar.gz.csv,0,5,0.09100,0.62000
43469354_0_6029017163991310319.tar.gz.csv,1,1,0.00100,0.01100
43469354_0_6029017163991310319.tar.gz.csv,1,2,0.00100,0.02100
43469354_0_6029017163991310319.tar.gz.csv,1,3,0.00500,0.36100
43469354_0_6029017163991310319.tar.gz.csv,1,4,0.10700,0.70700
43469354_0_6029017163991310319.tar.gz.csv,1,5,0.19000,0.77000
11833461_1_3811022039809817402.tar.gz.csv,0,1,0.00100,0.03100
11833461_1_3811022039809817402.tar.gz.csv,0,2,0.00100,0.06000
11833461_1_3811022039809817402.tar.gz.csv,0,3,0.00100,0.48800
11833461_1_3811022039809817402.tar.gz.csv,0,4,0.02100,0.76600
11833461_1_3811022039809817402.tar.gz.csv,0,5,0.04000,0.84800
38428277_0_1311643810102462607.tar.gz.csv,1,1,0.00100,0.00800
38428277_0_1311643810102462607.tar.gz.csv,1,2,0.00100,0.01600
38428277_0_1311643810102462607.tar.gz.csv,1,3,0.02500,0.18900
38428277_0_1311643810102462607.tar.gz.csv,1,4,0.24000,0.41200
38428277_0_1311643810102462607.tar.gz.csv,1,5,0.37800,0.53800
54719588_0_8417197176086756912.tar.gz.csv,3,1,0.00100,0.00600
54719588_0_8417197176086756912.tar.gz.csv,3,2,0.00100,0.01200
54719588_0_8417197176086756912.tar.gz.csv,3,3,0.03000,0.14600
54719588_0_8417197176086756912.tar.gz.csv,3,4,0.28500,0.33800
54719588_0_8417197176086756912.tar.gz.csv,3,5,0.43400,0.45900
52208141_2_5171684379987586712.tar.gz.csv,1,1,-1.00000,-1.00000
52208141_2_5171684379987586712.tar.gz.csv,1,2,-1.00000,-1.00000
52208141_2_5171684379987586712.tar.gz.csv,1,3,0.00100,0.09200
52208141_2_5171684379987586712.tar.gz.csv,1,4,0.00100,0.52000
52208141_2_5171684379987586712.tar.gz.csv,1,5,0.00100,0.67400
14311244_0_7604843865524657408.tar.gz.csv,0,1,0.00100,0.00100
14311244_0_7604843865524657408.tar.gz.csv,0,2,0.00100,0.00300
14311244_0_7604843865524657408.tar.gz.csv,0,3,0.00200,0.24900
14311244_0_7604843865524657408.tar.gz.csv,0,4,0.03900,0.71300
14311244_0_7604843865524657408.tar.gz.csv,0,5,0.07300,0.82200
9567241_0_5666388268510912770.tar.gz.csv,1,1,-1.00000,-1.00000
9567241_0_5666388268510912770.tar.gz.csv,1,2,-1.00000,-1.00000
9567241_0_5666388268510912770.tar.gz.csv,1,3,0.00100,0.07100
9567241_0_5666388268510912770.tar.gz.csv,1,4,0.02100,0.54900
9567241_0_5666388268510912770.tar.gz.csv,1,5,0.03900,0.64000
28646774_0_3256889721737611537.tar.gz.csv,0,1,0.00100,0.01900
28646774_0_3256889721737611537.tar.gz.csv,0,2,0.00100,0.03800
28646774_0_3256889721737611537.tar.gz.csv,0,3,0.00100,0.48600
28646774_0_3256889721737611537.tar.gz.csv,0,4,0.02100,0.80500
28646774_0_3256889721737611537.tar.gz.csv,0,5,0.03900,0.84100
16767252_0_2409448375013995751.tar.gz.csv,1,1,0.00100,0.00900
16767252_0_2409448375013995751.tar.gz.csv,1,2,0.00100,0.01800
16767252_0_2409448375013995751.tar.gz.csv,1,3,0.02000,0.20800
16767252_0_2409448375013995751.tar.gz.csv,1,4,0.19800,0.44000
16767252_0_2409448375013995751.tar.gz.csv,1,5,0.32100,0.56700
24417511_0_3058323105166963431.tar.gz.csv,1,1,0.00100,0.01600
24417511_0_3058323105166963431.tar.gz.csv,1,2,0.00100,0.03300
24417511_0_3058323105166963431.tar.gz.csv,1,3,0.00200,0.45200
24417511_0_3058323105166963431.tar.gz.csv,1,4,0.03500,0.66600
24417511_0_3058323105166963431.tar.gz.csv,1,5,0.06600,0.75300
86627271_6_2239821927452848323.tar.gz.csv,0,1,0.00100,0.00700
86627271_6_2239821927452848323.tar.gz.csv,0,2,0.00100,0.01400
86627271_6_2239821927452848323.tar.gz.csv,0,3,0.00100,0.68000
86627271_6_2239821927452848323.tar.gz.csv,0,4,0.00100,0.95300
86627271_6_2239821927452848323.tar.gz.csv,0,5,0.00100,0.97500
53583534_0_503521622577229691.tar.gz.csv,1,1,0.00100,0.10800
53583534_0_503521622577229691.tar.gz.csv,1,2,0.00100,0.19600
53583534_0_503521622577229691.tar.gz.csv,1,3,0.01200,0.87600
53583534_0_503521622577229691.tar.gz.csv,1,4,0.11700,0.96600
53583534_0_503521622577229691.tar.gz.csv,1,5,0.20200,0.97900
57943722_0_8666078014685775876.tar.gz.csv,0,1,0.00100,0.05900
57943722_0_8666078014685775876.tar.gz.csv,0,2,0.00100,0.11100
57943722_0_8666078014685775876.tar.gz.csv,0,3,0.00200,0.64700
57943722_0_8666078014685775876.tar.gz.csv,0,4,0.05000,0.78200
57943722_0_8666078014685775876.tar.gz.csv,0,5,0.09500,0.77800
70404164_0_5498195978476333642.tar.gz.csv,1,1,0.00100,0.00500
70404164_0_5498195978476333642.tar.gz.csv,1,2,0.00100,0.01100
70404164_0_5498195978476333642.tar.gz.csv,1,3,0.00900,0.22000
70404164_0_5498195978476333642.tar.gz.csv,1,4,0.17000,0.54700
70404164_0_5498195978476333642.tar.gz.csv,1,5,0.28600,0.66800
3962429_0_3452614694863053249.tar.gz.csv,1,1,-1.00000,-1.00000
3962429_0_3452614694863053249.tar.gz.csv,1,2,-1.00000,-1.00000
3962429_0_3452614694863053249.tar.gz.csv,1,3,0.00100,0.10200
3962429_0_3452614694863053249.tar.gz.csv,1,4,0.00100,0.57500
3962429_0_3452614694863053249.tar.gz.csv,1,5,0.00100,0.72100
29414811_12_251152470253168163.tar.gz.csv,1,1,0.00100,0.03500
29414811_12_251152470253168163.tar.gz.csv,1,2,0.00100,0.06800
29414811_12_251152470253168163.tar.gz.csv,1,3,0.00100,0.51700
29414811_12_251152470253168163.tar.gz.csv,1,4,0.00900,0.78600
29414811_12_251152470253168163.tar.gz.csv,1,5,0.01700,0.86300
96203994_0_2127964719640427252.tar.gz.csv,0,1,0.00100,0.04600
96203994_0_2127964719640427252.tar.gz.csv,0,2,0.00100,0.08800
96203994_0_2127964719640427252.tar.gz.csv,0,3,0.00900,0.66900
96203994_0_2127964719640427252.tar.gz.csv,0,4,0.09200,0.79300
96203994_0_2127964719640427252.tar.gz.csv,0,5,0.16200,0.78000
64499281_8_7181683886563136802.tar.gz.csv,1,1,-1.00000,-1.00000
64499281_8_7181683886563136802.tar.gz.csv,1,2,-1.00000,-1.00000
64499281_8_7181683886563136802.tar.gz.csv,1,3,0.00100,0.09700
64499281_8_7181683886563136802.tar.gz.csv,1,4,0.00100,0.53500
64499281_8_7181683886563136802.tar.gz.csv,1,5,0.00100,0.68700
57938705_0_8737506792349461963.tar.gz.csv,1,1,0.00100,0.03300
57938705_0_8737506792349461963.tar.gz.csv,1,2,0.00100,0.06500
57938705_0_8737506792349461963.tar.gz.csv,1,3,0.00100,0.50600
57938705_0_8737506792349461963.tar.gz.csv,1,4,0.00900,0.77900
57938705_0_8737506792349461963.tar.gz.csv,1,5,0.01700,0.85700
21333456_2_1886495893795687264.tar.gz.csv,0,1,0.00100,0.07400
21333456_2_1886495893795687264.tar.gz.csv,0,2,0.00100,0.13700
21333456_2_1886495893795687264.tar.gz.csv,0,3,0.00300,0.45300
21333456_2_1886495893795687264.tar.gz.csv,0,4,0.05600,0.62800
21333456_2_1886495893795687264.tar.gz.csv,0,5,0.10300,0.69300
68442591_0_8506821153001360777.tar.gz.csv,0,1,0.00100,0.02500
68442591_0_8506821153001360777.tar.gz.csv,0,2,0.00100,0.04900
68442591_0_8506821153001360777.tar.gz.csv,0,3,0.00100,0.64500
68442591_0_8506821153001360777.tar.gz.csv,0,4,0.00100,0.85800
68442591_0_8506821153001360777.tar.gz.csv,0,5,0.00100,0.90600
45593932_0_6869375743660252130.tar.gz.csv,2,1,0.00100,0.28300
45593932_0_6869375743660252130.tar.gz.csv,2,2,0.00100,0.43900
45593932_0_6869375743660252130.tar.gz.csv,2,3,0.00200,0.78300
45593932_0_6869375743660252130.tar.gz.csv,2,4,0.04700,0.84200
45593932_0_6869375743660252130.tar.gz.csv,2,5,0.08700,0.83600
92896255_0_4593968708343548527.tar.gz.csv,0,1,0.00100,0.03800
92896255_0_4593968708343548527.tar.gz.csv,0,2,0.00100,0.07300
92896255_0_4593968708343548527.tar.gz.csv,0,3,0.00700,0.63200
92896255_0_4593968708343548527.tar.gz.csv,0,4,0.09000,0.86700
92896255_0_4593968708343548527.tar.gz.csv,0,5,0.16000,0.91800
22864497_0_8632623712684511496.tar.gz.csv,0,1,0.00100,0.00900
22864497_0_8632623712684511496.tar.gz.csv,0,2,0.00100,0.01800
22864497_0_8632623712684511496.tar.gz.csv,0,3,0.00200,0.37500
22864497_0_8632623712684511496.tar.gz.csv,0,4,0.03200,0.67400
22864497_0_8632623712684511496.tar.gz.csv,0,5,0.06100,0.77900
39606331_0_1646213676302448706.tar.gz.csv,0,1,0.00100,0.00900
39606331_0_1646213676302448706.tar.gz.csv,0,2,0.00100,0.01900
39606331_0_1646213676302448706.tar.gz.csv,0,3,0.00100,0.31300
39606331_0_1646213676302448706.tar.gz.csv,0,4,0.02100,0.66600
39606331_0_1646213676302448706.tar.gz.csv,0,5,0.03900,0.77900
28079336_2_2139598421036200532.tar.gz.csv,1,1,0.00100,0.02100
28079336_2_2139598421036200532.tar.gz.csv,1,2,0.00100,0.04100
28079336_2_2139598421036200532.tar.gz.csv,1,3,0.00900,0.47600
28079336_2_2139598421036200532.tar.gz.csv,1,4,0.09400,0.76300
28079336_2_2139598421036200532.tar.gz.csv,1,5,0.16600,0.76400
32812626_0_5428724146873158593.tar.gz.csv,0,1,0.00100,0.00100
32812626_0_5428724146873158593.tar.gz.csv,0,2,0.00100,0.00200
32812626_0_5428724146873158593.tar.gz.csv,0,3,0.00100,0.31800
32812626_0_5428724146873158593.tar.gz.csv,0,4,0.01100,0.84000
32812626_0_5428724146873158593.tar.gz.csv,0,5,0.02000,0.88700
11278409_0_3742771475298785475.tar.gz.csv,1,1,0.00100,0.01000
11278409_0_3742771475298785475.tar.gz.csv,1,2,0.00100,0.01900
11278409_0_3742771475298785475.tar.gz.csv,1,3,0.01200,0.29600
11278409_0_3742771475298785475.tar.gz.csv,1,4,0.11700,0.59900
11278409_0_3742771475298785475.tar.gz.csv,1,5,0.20300,0.68600
28494901_6_7026744149694237309.tar.gz.csv,2,1,-1.00000,-1.00000
28494901_6_7026744149694237309.tar.gz.csv,2,2,-1.00000,-1.00000
28494901_6_7026744149694237309.tar.gz.csv,2,3,0.04100,0.06100
28494901_6_7026744149694237309.tar.gz.csv,2,4,-1.00000,-1.00000
28494901_6_7026744149694237309.tar.gz.csv,2,5,-1.00000,-1.00000
3917335_0_7791699395300625164.tar.gz.csv,0,1,0.00100,0.12600
3917335_0_7791699395300625164.tar.gz.csv,0,2,0.00100,0.22400
3917335_0_7791699395300625164.tar.gz.csv,0,3,0.00200,0.80800
3917335_0_7791699395300625164.tar.gz.csv,0,4,0.04800,0.85500
3917335_0_7791699395300625164.tar.gz.csv,0,5,0.09000,0.85200
24850757_0_5978004733768297283.tar.gz.csv,0,1,-1.00000,-1.00000
24850757_0_5978004733768297283.tar.gz.csv,0,2,-1.00000,-1.00000
24850757_0_5978004733768297283.tar.gz.csv,0,3,0.00400,0.11800
24850757_0_5978004733768297283.tar.gz.csv,0,4,0.12800,0.49600
24850757_0_5978004733768297283.tar.gz.csv,0,5,0.22400,0.56100
98458255_0_5873264818593370400.tar.gz.csv,0,1,0.00100,0.00400
98458255_0_5873264818593370400.tar.gz.csv,0,2,0.00100,0.00800
98458255_0_5873264818593370400.tar.gz.csv,0,3,0.00100,0.11700
98458255_0_5873264818593370400.tar.gz.csv,0,4,0.00100,0.32400
98458255_0_5873264818593370400.tar.gz.csv,0,5,0.00100,0.45200
44005578_0_5400481538370055338.tar.gz.csv,0,1,0.00100,0.00900
44005578_0_5400481538370055338.tar.gz.csv,0,2,0.00100,0.01900
44005578_0_5400481538370055338.tar.gz.csv,0,3,0.00100,0.31300
44005578_0_5400481538370055338.tar.gz.csv,0,4,0.02100,0.66600
44005578_0_5400481538370055338.tar.gz.csv,0,5,0.03900,0.77900
28154036_0_909001972154294543.tar.gz.csv,0,1,-1.00000,-1.00000
28154036_0_909001972154294543.tar.gz.csv,0,2,-1.00000,-1.00000
28154036_0_909001972154294543.tar.gz.csv,0,3,-1.00000,-1.00000
28154036_0_909001972154294543.tar.gz.csv,0,4,-1.00000,-1.00000
28154036_0_909001972154294543.tar.gz.csv,0,5,-1.00000,-1.00000
4730513_0_8573199053866072336.tar.gz.csv,1,1,0.00100,0.06200
4730513_0_8573199053866072336.tar.gz.csv,1,2,0.00100,0.11600
4730513_0_8573199053866072336.tar.gz.csv,1,3,0.00300,0.40600
4730513_0_8573199053866072336.tar.gz.csv,1,4,0.05700,0.58900
4730513_0_8573199053866072336.tar.gz.csv,1,5,0.10500,0.68500
49801939_0_6964113429298874283.tar.gz.csv,0,1,0.00100,0.00100
49801939_0_6964113429298874283.tar.gz.csv,0,2,0.00100,0.00300
49801939_0_6964113429298874283.tar.gz.csv,0,3,0.00200,0.24900
49801939_0_6964113429298874283.tar.gz.csv,0,4,0.03900,0.71300
49801939_0_6964113429298874283.tar.gz.csv,0,5,0.07300,0.82200
62564020_0_3836030043284699244.tar.gz.csv,0,1,0.00600,0.08800
62564020_0_3836030043284699244.tar.gz.csv,0,2,0.01100,0.16200
62564020_0_3836030043284699244.tar.gz.csv,0,3,0.26100,0.55000
62564020_0_3836030043284699244.tar.gz.csv,0,4,-1.00000,-1.00000
62564020_0_3836030043284699244.tar.gz.csv,0,5,-1.00000,-1.00000
9834884_0_3871985887467090123.tar.gz.csv,1,1,-1.00000,-1.00000
9834884_0_3871985887467090123.tar.gz.csv,1,2,0.00100,0.00100
9834884_0_3871985887467090123.tar.gz.csv,1,3,0.00100,0.14700
9834884_0_3871985887467090123.tar.gz.csv,1,4,0.02200,0.64900
9834884_0_3871985887467090123.tar.gz.csv,1,5,0.04200,0.77900
34899692_0_6530393048033763438.tar.gz.csv,0,1,-1.00000,-1.00000
34899692_0_6530393048033763438.tar.gz.csv,0,2,-1.00000,-1.00000
34899692_0_6530393048033763438.tar.gz.csv,0,3,0.00600,0.07300
34899692_0_6530393048033763438.tar.gz.csv,0,4,0.16400,0.44200
34899692_0_6530393048033763438.tar.gz.csv,0,5,0.27900,0.53700
49087820_0_461228320225084868.tar.gz.csv,0,1,-1.00000,-1.00000
49087820_0_461228320225084868.tar.gz.csv,0,2,-1.00000,-1.00000
49087820_0_461228320225084868.tar.gz.csv,0,3,-1.00000,-1.00000
49087820_0_461228320225084868.tar.gz.csv,0,4,-1.00000,-1.00000
49087820_0_461228320225084868.tar.gz.csv,0,5,-1.00000,-1.00000
33242247_1_7232384061498591611.tar.gz.csv,0,1,-1.00000,-1.00000
33242247_1_7232384061498591611.tar.gz.csv,0,2,-1.00000,-1.00000
33242247_1_7232384061498591611.tar.gz.csv,0,3,-1.00000,-1.00000
33242247_1_7232384061498591611.tar.gz.csv,0,4,-1.00000,-1.00000
33242247_1_7232384061498591611.tar.gz.csv,0,5,-1.00000,-1.00000
10151359_0_8168779773862259178.tar.gz.csv,0,1,0.00100,0.00300
10151359_0_8168779773862259178.tar.gz.csv,0,2,0.00100,0.00700
10151359_0_8168779773862259178.tar.gz.csv,0,3,0.00400,0.22800
10151359_0_8168779773862259178.tar.gz.csv,0,4,0.06900,0.49600
10151359_0_8168779773862259178.tar.gz.csv,0,5,0.12600,0.62500
36039980_4_4283009829602711082.tar.gz.csv,1,1,0.00100,0.15000
36039980_4_4283009829602711082.tar.gz.csv,1,2,0.00100,0.26000
36039980_4_4283009829602711082.tar.gz.csv,1,3,0.00300,0.69500
36039980_4_4283009829602711082.tar.gz.csv,1,4,0.06200,0.78400
36039980_4_4283009829602711082.tar.gz.csv,1,5,0.11400,0.77900
9206866_1_8114610355671172497.tar.gz.csv,0,1,-1.00000,-1.00000
9206866_1_8114610355671172497.tar.gz.csv,0,2,0.00100,0.00100
9206866_1_8114610355671172497.tar.gz.csv,0,3,0.00400,0.15300
9206866_1_8114610355671172497.tar.gz.csv,0,4,0.12800,0.49200
9206866_1_8114610355671172497.tar.gz.csv,0,5,0.22500,0.55800
54112392_0_160015365721559357.tar.gz.csv,0,1,0.00100,0.04300
54112392_0_160015365721559357.tar.gz.csv,0,2,0.00100,0.08300
54112392_0_160015365721559357.tar.gz.csv,0,3,0.00500,0.37200
54112392_0_160015365721559357.tar.gz.csv,0,4,0.09800,0.58700
54112392_0_160015365721559357.tar.gz.csv,0,5,0.17600,0.69200
28036255_0_5705563063166785494.tar.gz.csv,0,1,0.00100,0.02800
28036255_0_5705563063166785494.tar.gz.csv,0,2,0.00100,0.05600
28036255_0_5705563063166785494.tar.gz.csv,0,3,0.00200,0.83600
28036255_0_5705563063166785494.tar.gz.csv,0,4,0.05400,0.94300
28036255_0_5705563063166785494.tar.gz.csv,0,5,0.10100,0.94100
61069974_0_1894536874590565102.tar.gz.csv,0,1,-1.00000,-1.00000
61069974_0_1894536874590565102.tar.gz.csv,0,2,-1.00000,-1.00000
61069974_0_1894536874590565102.tar.gz.csv,0,3,-1.00000,-1.00000
61069974_0_1894536874590565102.tar.gz.csv,0,4,-1.00000,-1.00000
61069974_0_1894536874590565102.tar.gz.csv,0,5,-1.00000,-1.00000
25933880_0_4058554985574416690.tar.gz.csv,0,1,0.00100,0.01100
25933880_0_4058554985574416690.tar.gz.csv,0,2,0.00100,0.02200
25933880_0_4058554985574416690.tar.gz.csv,0,3,0.00100,0.35900
25933880_0_4058554985574416690.tar.gz.csv,0,4,0.02200,0.63500
25933880_0_4058554985574416690.tar.gz.csv,0,5,0.04200,0.72900
51130304_0_3035822254995425429.tar.gz.csv,0,1,-1.00000,-1.00000
51130304_0_3035822254995425429.tar.gz.csv,0,2,-1.00000,-1.00000
51130304_0_3035822254995425429.tar.gz.csv,0,3,0.00200,0.00600
51130304_0_3035822254995425429.tar.gz.csv,0,4,0.06600,0.14500
51130304_0_3035822254995425429.tar.gz.csv,0,5,0.12300,0.25000
39173938_0_7916056990138658530.tar.gz.csv,1,1,0.00100,0.00700
39173938_0_7916056990138658530.tar.gz.csv,1,2,0.00100,0.01500
39173938_0_7916056990138658530.tar.gz.csv,1,3,0.02400,0.17400
39173938_0_7916056990138658530.tar.gz.csv,1,4,0.22300,0.38700
39173938_0_7916056990138658530.tar.gz.csv,1,5,0.35500,0.51300
70883081_0_5357790421435123524.tar.gz.csv,0,1,0.00100,0.02600
70883081_0_5357790421435123524.tar.gz.csv,0,2,0.00100,0.05100
70883081_0_5357790421435123524.tar.gz.csv,0,3,0.00100,0.56100
70883081_0_5357790421435123524.tar.gz.csv,0,4,0.00300,0.84800
70883081_0_5357790421435123524.tar.gz.csv,0,5,0.00600,0.90800
74491133_0_7177831100884797849.tar.gz.csv,0,1,0.00100,0.11300
74491133_0_7177831100884797849.tar.gz.csv,0,2,0.00100,0.20400
74491133_0_7177831100884797849.tar.gz.csv,0,3,0.00200,0.78900
74491133_0_7177831100884797849.tar.gz.csv,0,4,0.04700,0.84000
74491133_0_7177831100884797849.tar.gz.csv,0,5,0.08800,0.83700
66329615_0_3585856495110277641.tar.gz.csv,1,1,0.00100,0.00200
66329615_0_3585856495110277641.tar.gz.csv,1,2,0.00100,0.00400
66329615_0_3585856495110277641.tar.gz.csv,1,3,0.00200,0.45000
66329615_0_3585856495110277641.tar.gz.csv,1,4,0.03300,0.73800
66329615_0_3585856495110277641.tar.gz.csv,1,5,0.06300,0.80400
64092785_0_4696367782987533337.tar.gz.csv,0,1,0.00100,0.20500
64092785_0_4696367782987533337.tar.gz.csv,0,2,0.00100,0.34000
64092785_0_4696367782987533337.tar.gz.csv,0,3,0.00700,0.89000
64092785_0_4696367782987533337.tar.gz.csv,0,4,0.07400,0.88200
64092785_0_4696367782987533337.tar.gz.csv,0,5,0.13200,0.87400
63389809_0_8179819543692215824.tar.gz.csv,0,1,0.00100,0.01300
63389809_0_8179819543692215824.tar.gz.csv,0,2,0.00100,0.02600
63389809_0_8179819543692215824.tar.gz.csv,0,3,0.01200,0.36200
63389809_0_8179819543692215824.tar.gz.csv,0,4,0.11900,0.66800
63389809_0_8179819543692215824.tar.gz.csv,0,5,0.20600,0.67100
68779923_5_2067037721454758189.tar.gz.csv,0,1,0.00100,0.05800
68779923_5_2067037721454758189.tar.gz.csv,0,2,0.00100,0.11100
68779923_5_2067037721454758189.tar.gz.csv,0,3,0.00200,0.64600
