fname,colid,fs,alpha,k
v15_826.csv,1,4,0.6120000000000004,3
v15_826.csv,1,5,0.7080000000000005,3
v15_849.csv,0,1,0.001,1
v15_849.csv,0,2,0.001,1
v15_849.csv,0,3,0.001,1
v15_849.csv,0,4,0.001,1
v15_849.csv,0,5,0.001,1
v15_849.csv,1,1,0.001,1
v15_849.csv,1,2,0.001,1
v15_849.csv,1,3,0.001,1
v15_849.csv,1,4,0.022000000000000013,1
v15_849.csv,1,5,0.04200000000000003,1
v15_851.csv,0,1,0.001,1
v15_851.csv,0,2,0.001,1
v15_851.csv,0,3,0.001,1
v15_851.csv,0,4,0.001,1
v15_851.csv,0,5,0.001,1
v15_851.csv,1,1,0.001,1
v15_851.csv,1,2,0.001,1
v15_851.csv,1,3,0.001,1
v15_851.csv,1,4,0.022000000000000013,1
v15_851.csv,1,5,0.04200000000000003,1
v15_853.csv,0,1,0.001,1
v15_853.csv,0,2,0.001,1
v15_853.csv,0,3,0.001,1
v15_853.csv,0,4,0.001,1
v15_853.csv,0,5,0.001,1
v15_854.csv,0,1,0.001,1
v15_854.csv,0,2,0.001,1
v15_854.csv,0,3,0.001,1
v15_854.csv,0,4,0.001,1
v15_854.csv,0,5,0.001,1
v15_856.csv,0,1,0.001,1
v15_856.csv,0,2,0.001,1
v15_856.csv,0,3,0.001,1
v15_856.csv,0,4,0.001,1
v15_856.csv,0,5,0.001,1
v15_875.csv,0,1,0.001,1
v15_875.csv,0,2,0.001,1
v15_875.csv,0,3,0.001,1
v15_875.csv,0,4,0.004,1
v15_875.csv,0,5,0.006,1
v15_876.csv,0,1,0.001,1
v15_876.csv,0,2,0.001,1
v15_876.csv,0,3,0.002,1
v15_876.csv,0,4,0.037000000000000026,1
v15_876.csv,0,5,0.07000000000000005,1
v15_878.csv,0,1,0.001,1
v15_878.csv,0,2,0.001,1
v15_878.csv,0,3,0.001,1
v15_878.csv,0,4,0.001,1
v15_878.csv,0,5,0.001,1
v15_879.csv,0,1,0.001,1
v15_879.csv,0,2,0.001,1
v15_879.csv,0,3,0.001,1
v15_879.csv,0,4,0.001,1
v15_879.csv,0,5,0.001,1
v15_880.csv,0,1,0.001,1
v15_880.csv,0,2,0.001,1
v15_880.csv,0,3,0.001,1
v15_880.csv,0,4,0.001,1
v15_880.csv,0,5,0.001,1
v15_880.csv,1,1,0.001,1
v15_880.csv,1,2,0.001,1
v15_880.csv,1,3,0.001,1
v15_880.csv,1,4,0.001,1
v15_880.csv,1,5,0.001,1
v15_881.csv,0,1,0.001,1
v15_881.csv,0,2,0.001,1
v15_881.csv,0,3,0.001,1
v15_881.csv,0,4,0.001,1
v15_881.csv,0,5,0.001,1
v15_881.csv,1,1,0.001,1
v15_881.csv,1,2,0.001,1
v15_881.csv,1,3,0.001,1
v15_881.csv,1,4,0.001,1
v15_881.csv,1,5,0.001,1
v15_883.csv,0,1,0.001,1
v15_883.csv,0,2,0.001,1
v15_883.csv,0,3,0.001,1
v15_883.csv,0,4,0.022000000000000013,1
v15_883.csv,0,5,0.04200000000000003,1
v15_883.csv,1,1,0.001,1
v15_883.csv,1,2,0.001,1
v15_883.csv,1,3,0.012000000000000004,1
v15_883.csv,1,4,0.11900000000000009,1
v15_883.csv,1,5,0.20500000000000015,1
v15_885.csv,0,1,0.001,1
v15_885.csv,0,2,0.001,1
v15_885.csv,0,3,0.001,1
v15_885.csv,0,4,0.02100000000000001,1
v15_885.csv,0,5,0.04000000000000003,1
v15_885.csv,1,1,0.001,1
v15_885.csv,1,2,0.001,1
v15_885.csv,1,3,0.012000000000000004,1
v15_885.csv,1,4,0.11300000000000009,1
v15_885.csv,1,5,0.19600000000000015,1
v15_886.csv,0,1,0.001,1
v15_886.csv,0,2,0.001,1
v15_886.csv,0,3,0.001,1
v15_886.csv,0,4,0.037000000000000026,1
v15_886.csv,0,5,0.07000000000000005,1
v15_886.csv,1,1,0.001,1
v15_886.csv,1,2,0.001,1
v15_886.csv,1,3,0.017000000000000008,1
v15_886.csv,1,4,0.1580000000000001,1
v15_886.csv,1,5,0.2640000000000002,1
v15_910.csv,0,1,0.001,1
v15_910.csv,0,2,0.001,1
v15_910.csv,0,3,0.001,1
v15_910.csv,0,4,0.016000000000000007,1
v15_910.csv,0,5,0.03200000000000002,1
v15_910.csv,1,1,0.02100000000000001,1
v15_910.csv,1,2,0.04000000000000003,1
v15_910.csv,1,3,0.17300000000000013,1
v15_910.csv,1,4,0.2930000000000002,1
v15_910.csv,1,5,0.3840000000000003,1
v15_910.csv,2,1,0.001,1
v15_910.csv,2,2,0.001,1
v15_910.csv,2,3,0.001,1
v15_910.csv,2,4,0.028000000000000018,1
v15_910.csv,2,5,0.05300000000000004,1
v15_910.csv,3,1,0.001,1
v15_910.csv,3,2,0.001,1
v15_910.csv,3,3,0.001,1
v15_910.csv,3,4,0.02100000000000001,1
v15_910.csv,3,5,0.04100000000000003,1
v15_910.csv,4,1,0.001,1
v15_910.csv,4,2,0.001,1
v15_910.csv,4,3,0.001,1
v15_910.csv,4,4,0.026000000000000016,1
v15_910.csv,4,5,0.05000000000000004,1
v15_911.csv,0,1,0.001,1
v15_911.csv,0,2,0.001,1
v15_911.csv,0,3,0.001,1
v15_911.csv,0,4,0.02000000000000001,1
v15_911.csv,0,5,0.03800000000000003,1
v15_911.csv,1,1,0.023000000000000013,1
v15_911.csv,1,2,0.04500000000000003,1
v15_911.csv,1,3,0.19100000000000014,1
v15_911.csv,1,4,0.33700000000000024,1
v15_911.csv,1,5,0.44100000000000034,1
v15_911.csv,2,1,0.001,1
v15_911.csv,2,2,0.001,1
v15_911.csv,2,3,0.001,1
v15_911.csv,2,4,0.023000000000000013,1
v15_911.csv,2,5,0.04400000000000003,1
v15_911.csv,3,1,0.001,1
v15_911.csv,3,2,0.001,1
v15_911.csv,3,3,0.001,1
v15_911.csv,3,4,0.023000000000000013,1
v15_911.csv,3,5,0.04400000000000003,1
v15_911.csv,4,1,0.001,1
v15_911.csv,4,2,0.001,1
v15_911.csv,4,3,0.001,1
v15_911.csv,4,4,0.027000000000000017,1
v15_911.csv,4,5,0.05200000000000004,1
v15_912.csv,0,1,0.001,1
v15_912.csv,0,2,0.001,1
v15_912.csv,0,3,0.001,1
v15_912.csv,0,4,0.023000000000000013,1
v15_912.csv,0,5,0.04300000000000003,1
v15_912.csv,1,1,0.001,1
v15_912.csv,1,2,0.001,1
v15_912.csv,1,3,0.001,1
v15_912.csv,1,4,0.001,1
v15_912.csv,1,5,0.001,1
v15_912.csv,2,1,0.001,1
v15_912.csv,2,2,0.001,1
v15_912.csv,2,3,0.001,1
v15_912.csv,2,4,0.03200000000000002,1
v15_912.csv,2,5,0.06200000000000005,1
v15_912.csv,3,1,0.001,1
v15_912.csv,3,2,0.001,1
v15_912.csv,3,3,0.001,1
v15_912.csv,3,4,0.017000000000000008,1
v15_912.csv,3,5,0.03200000000000002,1
v15_912.csv,4,1,0.001,1
v15_912.csv,4,2,0.001,1
v15_912.csv,4,3,0.001,1
v15_912.csv,4,4,0.010000000000000002,1
v15_912.csv,4,5,0.01900000000000001,1
v15_913.csv,0,1,0.001,1
v15_913.csv,0,2,0.001,1
v15_913.csv,0,3,0.001,1
v15_913.csv,0,4,0.014000000000000005,1
v15_913.csv,0,5,0.028000000000000018,1
v15_913.csv,1,1,0.001,1
v15_913.csv,1,2,0.001,1
v15_913.csv,1,3,0.001,1
v15_913.csv,1,4,0.001,1
v15_913.csv,1,5,0.001,1
v15_913.csv,2,1,0.001,1
v15_913.csv,2,2,0.001,1
v15_913.csv,2,3,0.001,1
v15_913.csv,2,4,0.010000000000000002,1
v15_913.csv,2,5,0.02000000000000001,1
v15_913.csv,3,1,0.001,1
v15_913.csv,3,2,0.001,1
v15_913.csv,3,3,0.001,1
v15_913.csv,3,4,0.015000000000000006,1
v15_913.csv,3,5,0.02900000000000002,1
v15_913.csv,4,1,0.001,1
v15_913.csv,4,2,0.001,1
v15_913.csv,4,3,0.001,1
v15_913.csv,4,4,0.007,1
v15_913.csv,4,5,0.014000000000000005,1
v15_933.csv,0,1,0.001,1
v15_933.csv,0,2,0.001,1
v15_933.csv,0,3,0.001,1
v15_933.csv,0,4,0.001,1
v15_933.csv,0,5,0.001,1
v15_933.csv,1,1,0.03200000000000002,1
v15_933.csv,1,2,0.06100000000000005,1
v15_933.csv,1,3,0.21800000000000017,1
v15_933.csv,1,4,0.3180000000000002,1
v15_933.csv,1,5,0.4170000000000003,1
v15_934.csv,0,1,0.001,1
v15_934.csv,0,2,0.001,1
v15_934.csv,0,3,0.002,1
v15_934.csv,0,4,0.07200000000000005,1
v15_934.csv,0,5,0.1320000000000001,1
v15_934.csv,1,1,0.03200000000000002,1
v15_934.csv,1,2,0.06100000000000005,1
v15_934.csv,1,3,0.21700000000000016,1
v15_934.csv,1,4,0.3130000000000002,1
v15_934.csv,1,5,0.4140000000000003,1
v15_935.csv,0,1,0.06900000000000005,1
v15_935.csv,0,2,0.12700000000000009,1
v15_935.csv,0,3,0.003,1
v15_935.csv,0,4,0.08000000000000006,1
v15_935.csv,0,5,0.1450000000000001,1
v15_935.csv,1,1,0.33100000000000024,1
v15_935.csv,1,2,0.4950000000000004,1
v15_935.csv,1,3,0.8090000000000006,1
v15_935.csv,1,4,0.8690000000000007,1
v15_935.csv,1,5,0.9000000000000007,1
v15_936.csv,0,1,0.001,3
v15_936.csv,0,2,0.001,3
v15_936.csv,0,3,0.001,3
v15_936.csv,0,4,0.001,3
v15_936.csv,0,5,0.001,3
v15_936.csv,1,1,0.036000000000000025,1
v15_936.csv,1,2,0.06900000000000005,1
v15_936.csv,1,3,0.2760000000000002,1
v15_936.csv,1,4,0.45200000000000035,1
v15_936.csv,1,5,0.5590000000000004,1
v15_937.csv,0,1,0.001,1
v15_937.csv,0,2,0.001,1
v15_937.csv,0,3,0.001,1
v15_937.csv,0,4,0.001,1
v15_937.csv,0,5,0.001,1
v15_937.csv,1,1,0.027000000000000017,1
v15_937.csv,1,2,0.05200000000000004,1
v15_937.csv,1,3,0.19200000000000014,1
v15_937.csv,1,4,0.33900000000000025,1
v15_937.csv,1,5,0.44000000000000034,1
v15_938.csv,1,1,0.009000000000000001,1
v15_938.csv,1,2,0.01800000000000001,1
v15_938.csv,1,3,0.20700000000000016,1
v15_938.csv,1,4,0.48000000000000037,1
v15_938.csv,1,5,0.6130000000000004,1
v15_938.csv,2,1,0.001,1
v15_938.csv,2,2,0.001,1
v15_938.csv,2,3,0.005,1
v15_938.csv,2,4,0.08400000000000006,1
v15_938.csv,2,5,0.1520000000000001,1
v15_938.csv,3,1,0.036000000000000025,1
v15_938.csv,3,2,0.06900000000000005,1
v15_938.csv,3,3,0.2670000000000002,1
v15_938.csv,3,4,0.4040000000000003,1
v15_938.csv,3,5,0.4980000000000004,1
v15_945.csv,0,1,0.001,1
v15_945.csv,0,2,0.001,1
v15_945.csv,0,3,0.001,1
v15_945.csv,0,4,0.001,1
v15_945.csv,0,5,0.001,1
v15_945.csv,1,1,0.001,1
v15_945.csv,1,2,0.001,1
v15_945.csv,1,3,0.001,1
v15_945.csv,1,4,0.016000000000000007,1
v15_945.csv,1,5,0.03000000000000002,1
v15_945.csv,2,1,0.001,1
v15_945.csv,2,2,0.001,1
v15_945.csv,2,3,0.004,1
v15_945.csv,2,4,0.11900000000000009,1
v15_945.csv,2,5,0.21100000000000016,1
v16_1.csv,0,1,0.025000000000000015,1
v16_1.csv,0,2,0.047000000000000035,1
v16_1.csv,0,3,0.20400000000000015,1
v16_1.csv,0,4,0.36200000000000027,1
v16_1.csv,0,5,0.46800000000000036,1
v16_1.csv,1,1,0.036000000000000025,1
v16_1.csv,1,2,0.06900000000000005,1
v16_1.csv,1,3,0.2760000000000002,1
v16_1.csv,1,4,0.44900000000000034,1
v16_1.csv,1,5,0.5550000000000004,1
v16_48.csv,0,1,0.03900000000000003,1
v16_48.csv,0,2,0.07500000000000005,1
v16_48.csv,0,3,0.2580000000000002,1
v16_48.csv,0,4,0.35200000000000026,1
v16_48.csv,0,5,0.4250000000000003,1
v16_49.csv,0,1,0.025000000000000015,1
v16_49.csv,0,2,0.047000000000000035,1
v16_49.csv,0,3,0.20300000000000015,1
v16_49.csv,0,4,0.35200000000000026,1
v16_49.csv,0,5,0.45400000000000035,1
v16_50.csv,0,1,0.036000000000000025,1
v16_50.csv,0,2,0.06900000000000005,1
v16_50.csv,0,3,0.2770000000000002,1
v16_50.csv,0,4,0.45300000000000035,1
v16_50.csv,0,5,0.5600000000000004,1
v16_51.csv,0,1,0.023000000000000013,1
v16_51.csv,0,2,0.04300000000000003,1
v16_51.csv,0,3,0.16900000000000012,1
v16_51.csv,0,4,0.3100000000000002,1
v16_51.csv,0,5,0.4110000000000003,1
v16_52.csv,0,1,0.037000000000000026,1
v16_52.csv,0,2,0.07000000000000005,1
v16_52.csv,0,3,0.2440000000000002,1
v16_52.csv,0,4,0.3830000000000003,1
v16_52.csv,0,5,0.4880000000000004,1
v16_53.csv,0,1,0.001,1
v16_53.csv,0,2,0.001,1
v16_53.csv,0,3,0.001,1
v16_53.csv,0,4,0.013000000000000005,1
v16_53.csv,0,5,0.025000000000000015,1
v16_54.csv,0,1,0.001,1
v16_54.csv,0,2,0.001,1
v16_54.csv,0,3,0.001,1
v16_54.csv,0,4,0.008,1
v16_54.csv,0,5,0.015000000000000006,1
v16_56.csv,0,1,0.001,1
v16_56.csv,0,2,0.001,1
v16_56.csv,0,3,0.001,1
v16_56.csv,0,4,0.012000000000000004,1
v16_56.csv,0,5,0.023000000000000013,1
v16_57.csv,0,1,0.001,1
v16_57.csv,0,2,0.001,1
v16_57.csv,0,3,0.001,1
v16_57.csv,0,4,0.010000000000000002,1
v16_57.csv,0,5,0.02000000000000001,1
v16_58.csv,0,1,0.001,1
v16_58.csv,0,2,0.001,1
v16_58.csv,0,3,0.001,1
v16_58.csv,0,4,0.003,1
v16_58.csv,0,5,0.006,1
v16_59.csv,0,1,0.001,1
v16_59.csv,0,2,0.001,1
v16_59.csv,0,3,0.001,1
v16_59.csv,0,4,0.013000000000000005,1
v16_59.csv,0,5,0.024000000000000014,1
v16_60.csv,0,1,0.001,1
v16_60.csv,0,2,0.001,1
v16_60.csv,0,3,0.001,1
v16_60.csv,0,4,0.02000000000000001,1
v16_60.csv,0,5,0.03800000000000003,1
v16_61.csv,0,1,0.001,1
v16_61.csv,0,2,0.001,1
v16_61.csv,0,3,0.001,1
v16_61.csv,0,4,0.006,1
v16_61.csv,0,5,0.011000000000000003,1
v16_62.csv,0,1,0.001,1
v16_62.csv,0,2,0.001,1
v16_62.csv,0,3,0.001,1
v16_62.csv,0,4,0.011000000000000003,1
v16_62.csv,0,5,0.022000000000000013,1
v16_63.csv,0,1,0.001,1
v16_63.csv,0,2,0.001,1
v16_63.csv,0,3,0.001,1
v16_63.csv,0,4,0.013000000000000005,1
v16_63.csv,0,5,0.025000000000000015,1
v16_64.csv,0,1,0.001,1
v16_64.csv,0,2,0.001,1
v16_64.csv,0,3,0.001,1
v16_64.csv,0,4,0.005,1
v16_64.csv,0,5,0.010000000000000002,1
v16_66.csv,0,1,0.001,1
v16_66.csv,0,2,0.001,1
v16_66.csv,0,3,0.001,1
v16_66.csv,0,4,0.001,1
v16_66.csv,0,5,0.001,1
v16_66.csv,1,1,0.02900000000000002,1
v16_66.csv,1,2,0.05500000000000004,1
v16_66.csv,1,3,0.19800000000000015,1
v16_66.csv,1,4,0.34500000000000025,1
v16_66.csv,1,5,0.44700000000000034,1
v16_66.csv,2,1,0.001,2
v16_66.csv,2,2,0.001,2
v16_66.csv,2,3,0.003,2
v16_66.csv,2,4,0.11000000000000008,2
v16_66.csv,2,5,0.19700000000000015,2
v16_88.csv,0,1,0.035000000000000024,1
v16_88.csv,0,2,0.06600000000000004,1
v16_88.csv,0,3,0.23200000000000018,1
v16_88.csv,0,4,0.33200000000000024,1
v16_88.csv,0,5,0.43300000000000033,1
v16_88.csv,1,1,0.001,1
v16_88.csv,1,2,0.001,1
v16_88.csv,1,3,0.010000000000000002,1
v16_88.csv,1,4,0.19200000000000014,1
v16_88.csv,1,5,0.3170000000000002,1
v16_88.csv,2,1,0.001,1
v16_88.csv,2,2,0.001,1
v16_88.csv,2,3,0.002,1
v16_88.csv,2,4,0.060000000000000046,1
v16_88.csv,2,5,0.11100000000000008,1
v16_88.csv,3,1,0.001,1
v16_88.csv,3,2,0.001,1
v16_88.csv,3,3,0.007,1
v16_88.csv,3,4,0.1340000000000001,1
v16_88.csv,3,5,0.23200000000000018,1
v16_94.csv,0,1,0.001,1
v16_94.csv,0,2,0.001,1
v16_94.csv,0,3,0.001,1
v16_94.csv,0,4,0.024000000000000014,1
v16_94.csv,0,5,0.047000000000000035,1
v16_94.csv,1,1,0.04100000000000003,1
v16_94.csv,1,2,0.07800000000000006,1
v16_94.csv,1,3,0.2660000000000002,1
v16_94.csv,1,4,0.36200000000000027,1
v16_94.csv,1,5,0.44900000000000034,1
v16_94.csv,2,1,0.03800000000000003,1
v16_94.csv,2,2,0.07100000000000005,1
v16_94.csv,2,3,0.2860000000000002,1
v16_94.csv,2,4,0.47400000000000037,1
v16_94.csv,2,5,0.5840000000000004,1
v16_94.csv,3,1,0.035000000000000024,1
v16_94.csv,3,2,0.06600000000000004,1
v16_94.csv,3,3,0.43800000000000033,1
v16_94.csv,3,4,0.6180000000000004,2
v16_94.csv,3,5,0.7110000000000005,2
v16_108.csv,0,1,0.001,1
v16_108.csv,0,2,0.001,1
v16_108.csv,0,3,0.003,1
v16_108.csv,0,4,0.05000000000000004,1
v16_108.csv,0,5,0.09200000000000007,1
v16_109.csv,0,1,0.001,1
v16_109.csv,0,2,0.001,1
v16_109.csv,0,3,0.004,1
v16_109.csv,0,4,0.07100000000000005,1
v16_109.csv,0,5,0.1300000000000001,1
v16_111.csv,0,1,0.001,1
v16_111.csv,0,2,0.001,1
v16_111.csv,0,3,0.002,1
v16_111.csv,0,4,0.025000000000000015,1
v16_111.csv,0,5,0.047000000000000035,1
v16_112.csv,0,1,0.014000000000000005,1
v16_112.csv,0,2,0.028000000000000018,1
v16_112.csv,0,3,0.18700000000000014,1
v16_112.csv,0,4,0.33900000000000025,1
v16_112.csv,0,5,0.44200000000000034,1
v16_113.csv,0,1,0.001,1
v16_113.csv,0,2,0.001,1
v16_113.csv,0,3,0.005,1
v16_113.csv,0,4,0.07700000000000005,1
v16_113.csv,0,5,0.1390000000000001,1
v16_115.csv,0,1,0.001,1
v16_115.csv,0,2,0.001,1
v16_115.csv,0,3,0.003,1
v16_115.csv,0,4,0.07000000000000005,1
v16_115.csv,0,5,0.12700000000000009,1
v16_116.csv,0,1,0.002,1
v16_116.csv,0,2,0.004,1
v16_116.csv,0,3,0.07500000000000005,1
v16_116.csv,0,4,0.2580000000000002,1
v16_116.csv,0,5,0.3810000000000003,1
v16_117.csv,0,1,0.005,1
v16_117.csv,0,2,0.009000000000000001,1
v16_117.csv,0,3,0.16400000000000012,1
v16_117.csv,0,4,0.33900000000000025,1
v16_117.csv,0,5,0.44100000000000034,1
v16_118.csv,0,1,0.001,1
v16_118.csv,0,2,0.001,1
v16_118.csv,0,3,0.004,1
v16_118.csv,0,4,0.06100000000000005,1
v16_118.csv,0,5,0.11100000000000008,1
v16_119.csv,0,1,0.003,1
v16_119.csv,0,2,0.005,1
v16_119.csv,0,3,0.08200000000000006,1
v16_119.csv,0,4,0.2620000000000002,1
v16_119.csv,0,5,0.3880000000000003,1
v16_120.csv,0,1,0.002,1
v16_120.csv,0,2,0.004,1
v16_120.csv,0,3,0.06800000000000005,1
v16_120.csv,0,4,0.2410000000000002,1
v16_120.csv,0,5,0.35900000000000026,1
v16_121.csv,0,1,0.001,1
v16_121.csv,0,2,0.001,1
v16_121.csv,0,3,0.009000000000000001,1
v16_121.csv,0,4,0.18000000000000013,1
v16_121.csv,0,5,0.3010000000000002,1
v16_122.csv,0,1,0.003,1
v16_122.csv,0,2,0.005,1
v16_122.csv,0,3,0.003,1
v16_122.csv,0,4,0.05000000000000004,1
v16_122.csv,0,5,0.09300000000000007,1
v16_123.csv,0,1,0.003,1
v16_123.csv,0,2,0.006,1
v16_123.csv,0,3,0.009000000000000001,1
v16_123.csv,0,4,0.1520000000000001,1
v16_123.csv,0,5,0.2590000000000002,1
v16_124.csv,0,1,0.003,1
v16_124.csv,0,2,0.005,1
v16_124.csv,0,3,0.09600000000000007,1
v16_124.csv,0,4,0.2970000000000002,1
v16_124.csv,0,5,0.4200000000000003,1
v16_125.csv,0,1,0.001,2
v16_125.csv,0,2,0.001,2
v16_125.csv,0,3,0.001,2
v16_125.csv,0,4,0.001,2
v16_125.csv,0,5,0.001,2
v16_125.csv,1,1,0.001,1
v16_125.csv,1,2,0.001,1
v16_125.csv,1,3,0.001,1
v16_125.csv,1,4,0.001,1
v16_125.csv,1,5,0.001,1
v16_125.csv,2,1,0.001,1
v16_125.csv,2,2,0.001,1
v16_125.csv,2,3,0.21800000000000017,1
v16_125.csv,2,4,0.4970000000000004,1
v16_125.csv,2,5,0.6290000000000004,1
v16_125.csv,3,1,0.001,1
v16_125.csv,3,2,0.001,1
v16_125.csv,3,3,0.16400000000000012,1
v16_125.csv,3,4,0.4880000000000004,1
v16_125.csv,3,5,0.6210000000000004,1
v16_126.csv,0,1,0.001,1
v16_126.csv,0,2,0.001,1
v16_126.csv,0,3,0.001,1
v16_126.csv,0,4,0.001,1
v16_126.csv,0,5,0.001,1
v16_127.csv,0,1,0.001,1
v16_127.csv,0,2,0.001,1
v16_127.csv,0,3,0.001,1
v16_127.csv,0,4,0.001,1
v16_127.csv,0,5,0.001,1
v16_133.csv,0,1,0.02900000000000002,1
v16_133.csv,0,2,0.05600000000000004,1
v16_133.csv,0,3,0.23200000000000018,1
v16_133.csv,0,4,0.3740000000000003,1
v16_133.csv,0,5,0.47200000000000036,1
v16_133.csv,1,1,0.002,1
v16_133.csv,1,2,0.004,1
v16_133.csv,1,3,0.08600000000000006,1
v16_133.csv,1,4,0.2860000000000002,1
v16_133.csv,1,5,0.4140000000000003,1
v16_133.csv,2,1,0.003,1
v16_133.csv,2,2,0.006,1
v16_133.csv,2,3,0.1210000000000001,1
v16_133.csv,2,4,0.3700000000000003,1
v16_133.csv,2,5,0.5090000000000003,1
v16_135.csv,0,1,0.004,1
v16_135.csv,0,2,0.007,1
v16_135.csv,0,3,0.11000000000000008,1
v16_135.csv,0,4,0.2910000000000002,1
v16_135.csv,0,5,0.4110000000000003,1
v16_135.csv,1,1,0.001,1
v16_135.csv,1,2,0.001,1
v16_135.csv,1,3,0.009000000000000001,1
v16_135.csv,1,4,0.1580000000000001,1
v16_135.csv,1,5,0.2690000000000002,1
v16_135.csv,2,1,0.001,1
v16_135.csv,2,2,0.001,1
v16_135.csv,2,3,0.006,1
v16_135.csv,2,4,0.10300000000000008,1
v16_135.csv,2,5,0.18400000000000014,1
v16_136.csv,0,1,0.002,1
v16_136.csv,0,2,0.004,1
v16_136.csv,0,3,0.001,1
v16_136.csv,0,4,0.001,1
v16_136.csv,0,5,0.001,1
v16_136.csv,1,1,0.001,1
v16_136.csv,1,2,0.001,1
v16_136.csv,1,3,0.009000000000000001,1
v16_136.csv,1,4,0.17400000000000013,1
v16_136.csv,1,5,0.2920000000000002,1
v16_137.csv,0,1,0.003,1
v16_137.csv,0,2,0.005,1
v16_137.csv,0,3,0.036000000000000025,1
v16_137.csv,0,4,0.2420000000000002,1
v16_137.csv,0,5,0.36400000000000027,1
v16_137.csv,1,1,0.001,1
v16_137.csv,1,2,0.001,1
v16_137.csv,1,3,0.009000000000000001,1
v16_137.csv,1,4,0.17000000000000012,1
v16_137.csv,1,5,0.2860000000000002,1
v16_138.csv,0,1,0.001,1
v16_138.csv,0,2,0.001,1
v16_138.csv,0,3,0.001,1
v16_138.csv,0,4,0.001,1
v16_138.csv,0,5,0.001,1
v16_138.csv,1,1,0.001,1
v16_138.csv,1,2,0.001,1
v16_138.csv,1,3,0.009000000000000001,1
v16_138.csv,1,4,0.16900000000000012,1
v16_138.csv,1,5,0.2840000000000002,1
v16_139.csv,0,1,0.001,1
v16_139.csv,0,2,0.001,1
v16_139.csv,0,3,0.06200000000000005,1
v16_139.csv,0,4,0.001,1
v16_139.csv,0,5,0.001,1
v16_139.csv,1,1,0.001,1
v16_139.csv,1,2,0.001,1
v16_139.csv,1,3,0.01800000000000001,1
v16_139.csv,1,4,0.25400000000000017,1
v16_139.csv,1,5,0.3990000000000003,1
v16_140.csv,0,1,0.003,1
v16_140.csv,0,2,0.005,1
v16_140.csv,0,3,0.09200000000000007,1
v16_140.csv,0,4,0.3080000000000002,1
v16_140.csv,0,5,0.44100000000000034,1
v16_140.csv,1,1,0.001,1
v16_140.csv,1,2,0.001,1
v16_140.csv,1,3,0.01900000000000001,1
v16_140.csv,1,4,0.2650000000000002,1
v16_140.csv,1,5,0.4140000000000003,1
v16_146.csv,0,1,0.001,1
v16_146.csv,0,2,0.001,1
v16_146.csv,0,3,0.002,1
v16_146.csv,0,4,0.037000000000000026,1
v16_146.csv,0,5,0.07000000000000005,1
v16_146.csv,1,1,0.001,1
v16_146.csv,1,2,0.001,1
v16_146.csv,1,3,0.001,1
v16_146.csv,1,4,0.001,1
v16_146.csv,1,5,0.001,1
v16_147.csv,0,1,0.003,1
v16_147.csv,0,2,0.005,1
v16_147.csv,0,3,0.08600000000000006,1
v16_147.csv,0,4,0.2860000000000002,1
v16_147.csv,0,5,0.4170000000000003,1
v16_147.csv,1,1,0.001,1
v16_147.csv,1,2,0.001,1
v16_147.csv,1,3,0.001,1
v16_147.csv,1,4,0.001,1
v16_147.csv,1,5,0.001,1
v16_148.csv,0,1,0.05300000000000004,1
v16_148.csv,0,2,0.09900000000000007,1
v16_148.csv,0,3,0.36400000000000027,2
v16_148.csv,0,4,0.5490000000000004,2
v16_148.csv,0,5,0.6510000000000005,3
v16_148.csv,1,1,0.001,1
v16_148.csv,1,2,0.001,1
v16_148.csv,1,3,0.001,1
v16_148.csv,1,4,0.001,1
v16_148.csv,1,5,0.001,1
v16_149.csv,0,1,0.001,1
v16_149.csv,0,2,0.001,1
v16_149.csv,0,3,0.001,1
v16_149.csv,0,4,0.01900000000000001,1
v16_149.csv,0,5,0.037000000000000026,1
v16_149.csv,1,1,0.001,1
v16_149.csv,1,2,0.001,1
v16_149.csv,1,3,0.001,1
v16_149.csv,1,4,0.001,1
v16_149.csv,1,5,0.001,1
v16_150.csv,0,1,0.008,1
v16_150.csv,0,2,0.016000000000000007,1
v16_150.csv,0,3,0.20800000000000016,1
v16_150.csv,0,4,0.35100000000000026,1
v16_150.csv,0,5,0.45300000000000035,1
v16_150.csv,1,1,0.001,1
v16_150.csv,1,2,0.001,1
v16_150.csv,1,3,0.001,1
v16_150.csv,1,4,0.003,1
v16_150.csv,1,5,0.006,1
v16_151.csv,0,1,0.002,1
v16_151.csv,0,2,0.003,1
v16_151.csv,0,3,0.05300000000000004,1
v16_151.csv,0,4,0.20300000000000015,1
v16_151.csv,0,5,0.3130000000000002,1
v16_151.csv,1,1,0.001,1
v16_151.csv,1,2,0.001,1
v16_151.csv,1,3,0.001,1
v16_151.csv,1,4,0.001,1
v16_151.csv,1,5,0.001,1
v16_152.csv,0,1,0.003,1
v16_152.csv,0,2,0.006,1
v16_152.csv,0,3,0.009000000000000001,1
v16_152.csv,0,4,0.23400000000000018,1
v16_152.csv,0,5,0.3750000000000003,1
v16_152.csv,1,1,0.001,1
v16_152.csv,1,2,0.001,1
v16_152.csv,1,3,0.001,1
v16_152.csv,1,4,0.001,1
v16_152.csv,1,5,0.001,1
v16_153.csv,0,1,0.002,1
v16_153.csv,0,2,0.003,1
v16_153.csv,0,3,0.06400000000000004,1
