fname,colid,fsid,from_alpha,to_alpha
69881946_0_1105130426898457358.csv,1,2,0.00100,0.01200
69881946_0_1105130426898457358.csv,1,3,0.04100,0.15100
69881946_0_1105130426898457358.csv,1,4,0.33500,0.34700
69881946_0_1105130426898457358.csv,1,5,-1.00000,-1.00000
53822652_0_5767892317858575530.csv,1,1,0.00100,0.00800
53822652_0_5767892317858575530.csv,1,2,0.00100,0.01600
53822652_0_5767892317858575530.csv,1,3,0.02600,0.19100
53822652_0_5767892317858575530.csv,1,4,0.25400,0.41400
53822652_0_5767892317858575530.csv,1,5,0.39600,0.54000
55004961_0_2904467548072189860.csv,0,1,0.00100,0.02700
55004961_0_2904467548072189860.csv,0,2,0.00100,0.05300
55004961_0_2904467548072189860.csv,0,3,0.00200,0.45100
55004961_0_2904467548072189860.csv,0,4,0.05900,0.71300
55004961_0_2904467548072189860.csv,0,5,0.10900,0.70900
21585935_0_294037497010176843.csv,1,1,0.00100,0.00200
21585935_0_294037497010176843.csv,1,2,0.00100,0.00400
21585935_0_294037497010176843.csv,1,3,0.00200,0.26300
21585935_0_294037497010176843.csv,1,4,0.02500,0.72800
21585935_0_294037497010176843.csv,1,5,0.04700,0.83300
10579449_0_1681126353774891032.csv,1,1,0.00100,0.00100
10579449_0_1681126353774891032.csv,1,2,0.00100,0.00200
10579449_0_1681126353774891032.csv,1,3,0.00100,0.26100
10579449_0_1681126353774891032.csv,1,4,0.00800,0.65700
10579449_0_1681126353774891032.csv,1,5,0.01500,0.76700
1146722_1_7558140036342906956.csv,0,1,0.00100,0.44400
1146722_1_7558140036342906956.csv,0,2,0.00100,0.61300
1146722_1_7558140036342906956.csv,0,3,0.00300,0.89000
1146722_1_7558140036342906956.csv,0,4,0.06000,0.88700
1146722_1_7558140036342906956.csv,0,5,0.11200,0.88400
68779923_1_3240042497463101224.csv,0,1,0.00100,0.10600
68779923_1_3240042497463101224.csv,0,2,0.00100,0.19200
68779923_1_3240042497463101224.csv,0,3,0.00200,0.72800
68779923_1_3240042497463101224.csv,0,4,0.05200,0.72400
68779923_1_3240042497463101224.csv,0,5,0.09800,0.71900
80184932_0_4240003884724905487.csv,0,1,-1.00000,-1.00000
80184932_0_4240003884724905487.csv,0,2,-1.00000,-1.00000
80184932_0_4240003884724905487.csv,0,3,-1.00000,-1.00000
80184932_0_4240003884724905487.csv,0,4,-1.00000,-1.00000
80184932_0_4240003884724905487.csv,0,5,-1.00000,-1.00000
90325533_0_6668263142989366843.csv,0,1,0.00100,0.24300
90325533_0_6668263142989366843.csv,0,2,0.00100,0.39000
90325533_0_6668263142989366843.csv,0,3,0.00100,0.80600
90325533_0_6668263142989366843.csv,0,4,0.00100,0.91100
90325533_0_6668263142989366843.csv,0,5,0.00100,0.92400
98929678_0_3700213490979945526.csv,0,1,-1.00000,-1.00000
98929678_0_3700213490979945526.csv,0,2,0.00100,0.00100
98929678_0_3700213490979945526.csv,0,3,0.00200,0.19700
98929678_0_3700213490979945526.csv,0,4,0.04200,0.70400
98929678_0_3700213490979945526.csv,0,5,0.08000,0.81900
29021592_3_2299138476894681059.csv,0,1,-1.00000,-1.00000
29021592_3_2299138476894681059.csv,0,2,-1.00000,-1.00000
29021592_3_2299138476894681059.csv,0,3,-1.00000,-1.00000
29021592_3_2299138476894681059.csv,0,4,-1.00000,-1.00000
29021592_3_2299138476894681059.csv,0,5,-1.00000,-1.00000
75367212_2_2745466355267233390.csv,0,1,0.00100,0.02800
75367212_2_2745466355267233390.csv,0,2,0.00100,0.05500
75367212_2_2745466355267233390.csv,0,3,0.00200,0.46100
75367212_2_2745466355267233390.csv,0,4,0.03100,0.74600
75367212_2_2745466355267233390.csv,0,5,0.05900,0.83400
22987653_0_7774852112768859306.csv,1,1,0.00100,0.14400
22987653_0_7774852112768859306.csv,1,2,0.00100,0.25000
22987653_0_7774852112768859306.csv,1,3,0.00300,0.63300
22987653_0_7774852112768859306.csv,1,4,0.04300,0.78000
22987653_0_7774852112768859306.csv,1,5,0.08000,0.80800
76836443_2_249332777049648171.csv,0,1,0.00100,0.05100
76836443_2_249332777049648171.csv,0,2,0.00100,0.09700
76836443_2_249332777049648171.csv,0,3,0.00400,0.36000
76836443_2_249332777049648171.csv,0,4,0.05900,0.54100
76836443_2_249332777049648171.csv,0,5,0.10900,0.64200
72017594_0_7055198579167316152.csv,0,1,-1.00000,-1.00000
72017594_0_7055198579167316152.csv,0,2,-1.00000,-1.00000
72017594_0_7055198579167316152.csv,0,3,0.00100,0.10800
72017594_0_7055198579167316152.csv,0,4,0.02300,0.56500
72017594_0_7055198579167316152.csv,0,5,0.04400,0.71200
30645756_0_2413317245475669227.csv,0,1,0.00100,0.01200
30645756_0_2413317245475669227.csv,0,2,0.00100,0.02500
30645756_0_2413317245475669227.csv,0,3,0.00100,0.37800
30645756_0_2413317245475669227.csv,0,4,0.02300,0.72600
30645756_0_2413317245475669227.csv,0,5,0.04400,0.77800
55027702_0_628532586316851176.csv,0,1,-1.00000,-1.00000
55027702_0_628532586316851176.csv,0,2,-1.00000,-1.00000
55027702_0_628532586316851176.csv,0,3,0.00100,0.11400
55027702_0_628532586316851176.csv,0,4,0.01400,0.55500
55027702_0_628532586316851176.csv,0,5,0.02700,0.70300
61753761_9_4735181228515289890.csv,1,1,-1.00000,-1.00000
61753761_9_4735181228515289890.csv,1,2,0.00100,0.00100
61753761_9_4735181228515289890.csv,1,3,0.00100,0.15200
61753761_9_4735181228515289890.csv,1,4,0.02900,0.65800
61753761_9_4735181228515289890.csv,1,5,0.05600,0.75900
36102169_0_7739454799295072814.csv,2,1,0.00100,0.00100
36102169_0_7739454799295072814.csv,2,2,0.00100,0.00200
36102169_0_7739454799295072814.csv,2,3,0.00200,0.34100
36102169_0_7739454799295072814.csv,2,4,0.03600,0.64000
36102169_0_7739454799295072814.csv,2,5,0.06700,0.75300
46671561_0_6122315295162029872.csv,0,1,0.00100,0.01800
46671561_0_6122315295162029872.csv,0,2,0.00100,0.03600
46671561_0_6122315295162029872.csv,0,3,0.00200,0.35600
46671561_0_6122315295162029872.csv,0,4,0.04200,0.65500
46671561_0_6122315295162029872.csv,0,5,0.07900,0.73300
43237185_1_3636357855502246981.csv,0,1,0.00100,0.14600
43237185_1_3636357855502246981.csv,0,2,0.00100,0.25400
43237185_1_3636357855502246981.csv,0,3,0.00100,0.63900
43237185_1_3636357855502246981.csv,0,4,0.00100,0.78700
43237185_1_3636357855502246981.csv,0,5,0.00100,0.84900
61626303_0_266372209664087642.csv,1,1,-1.00000,-1.00000
61626303_0_266372209664087642.csv,1,2,-1.00000,-1.00000
61626303_0_266372209664087642.csv,1,3,0.00200,0.09500
61626303_0_266372209664087642.csv,1,4,0.05400,0.53800
61626303_0_266372209664087642.csv,1,5,0.10100,0.69000
30166286_0_1837439231599898748.csv,2,1,0.00100,0.20200
30166286_0_1837439231599898748.csv,2,2,0.00100,0.33500
30166286_0_1837439231599898748.csv,2,3,0.00200,0.72300
30166286_0_1837439231599898748.csv,2,4,0.03200,0.84500
30166286_0_1837439231599898748.csv,2,5,0.06000,0.89000
29886325_0_1448173912684571475.csv,1,1,0.00100,0.00700
29886325_0_1448173912684571475.csv,1,2,0.00100,0.01500
29886325_0_1448173912684571475.csv,1,3,0.00900,0.27900
29886325_0_1448173912684571475.csv,1,4,0.16800,0.61200
29886325_0_1448173912684571475.csv,1,5,0.28300,0.67100
19073331_0_2742992342272078110.csv,0,1,0.00100,0.88200
19073331_0_2742992342272078110.csv,0,2,0.00100,0.88200
19073331_0_2742992342272078110.csv,0,3,0.00100,0.88200
19073331_0_2742992342272078110.csv,0,4,0.00100,0.87900
19073331_0_2742992342272078110.csv,0,5,0.00100,0.87700
13395751_3_369722706637560735.csv,0,1,-1.00000,-1.00000
13395751_3_369722706637560735.csv,0,2,-1.00000,-1.00000
13395751_3_369722706637560735.csv,0,3,0.00200,0.09200
13395751_3_369722706637560735.csv,0,4,0.04300,0.49500
13395751_3_369722706637560735.csv,0,5,0.08000,0.65100
45533669_1_7463037039059239824.csv,0,1,-1.00000,-1.00000
45533669_1_7463037039059239824.csv,0,2,-1.00000,-1.00000
45533669_1_7463037039059239824.csv,0,3,0.00200,0.02400
45533669_1_7463037039059239824.csv,0,4,0.05400,0.21500
45533669_1_7463037039059239824.csv,0,5,0.10000,0.34400
80588006_0_6965325215443683359.csv,1,1,0.00100,0.10400
80588006_0_6965325215443683359.csv,1,2,0.00100,0.18900
80588006_0_6965325215443683359.csv,1,3,0.00100,0.77500
80588006_0_6965325215443683359.csv,1,4,0.01200,0.83600
80588006_0_6965325215443683359.csv,1,5,0.02300,0.83300
52299421_0_4473286348258170200.csv,1,1,0.00100,0.07900
52299421_0_4473286348258170200.csv,1,2,0.00100,0.14600
52299421_0_4473286348258170200.csv,1,3,0.00200,0.71500
52299421_0_4473286348258170200.csv,1,4,0.05500,0.76900
52299421_0_4473286348258170200.csv,1,5,0.10400,0.76500
5972322_0_3150366936082777235.csv,0,1,0.00100,0.81300
5972322_0_3150366936082777235.csv,0,2,0.00100,0.81300
5972322_0_3150366936082777235.csv,0,3,0.00100,0.81300
5972322_0_3150366936082777235.csv,0,4,0.00800,0.81000
5972322_0_3150366936082777235.csv,0,5,0.01600,0.80600
28086084_0_3127660530989916727.csv,0,1,-1.00000,-1.00000
28086084_0_3127660530989916727.csv,0,2,-1.00000,-1.00000
28086084_0_3127660530989916727.csv,0,3,-1.00000,-1.00000
28086084_0_3127660530989916727.csv,0,4,-1.00000,-1.00000
28086084_0_3127660530989916727.csv,0,5,-1.00000,-1.00000
58891288_0_1117541047012405958.csv,1,1,-1.00000,-1.00000
58891288_0_1117541047012405958.csv,1,2,-1.00000,-1.00000
58891288_0_1117541047012405958.csv,1,3,-1.00000,-1.00000
58891288_0_1117541047012405958.csv,1,4,-1.00000,-1.00000
58891288_0_1117541047012405958.csv,1,5,-1.00000,-1.00000
78891639_0_3299957631631122948.csv,1,1,0.00100,0.00700
78891639_0_3299957631631122948.csv,1,2,0.00100,0.01400
78891639_0_3299957631631122948.csv,1,3,0.00800,0.27300
78891639_0_3299957631631122948.csv,1,4,0.15700,0.61700
78891639_0_3299957631631122948.csv,1,5,0.26800,0.66000
24036779_0_5608105867560183058.csv,0,1,0.00100,0.08300
24036779_0_5608105867560183058.csv,0,2,0.00100,0.15400
24036779_0_5608105867560183058.csv,0,3,0.00200,0.72700
24036779_0_5608105867560183058.csv,0,4,0.05700,0.75200
24036779_0_5608105867560183058.csv,0,5,0.10700,0.74800
42764224_0_515744189130384109.csv,0,1,0.00100,0.02700
42764224_0_515744189130384109.csv,0,2,0.00100,0.05300
42764224_0_515744189130384109.csv,0,3,0.00100,0.56900
42764224_0_515744189130384109.csv,0,4,0.00100,0.85200
42764224_0_515744189130384109.csv,0,5,0.00100,0.91100
69537082_0_7789694313271016902.csv,1,1,0.00100,0.06300
69537082_0_7789694313271016902.csv,1,2,0.00100,0.11800
69537082_0_7789694313271016902.csv,1,3,0.00200,0.66300
69537082_0_7789694313271016902.csv,1,4,0.06800,0.68800
69537082_0_7789694313271016902.csv,1,5,0.12600,0.68400
73242003_5_4847571983313033360.csv,1,1,0.00100,0.99900
73242003_5_4847571983313033360.csv,1,2,0.00100,0.99900
73242003_5_4847571983313033360.csv,1,3,0.00100,0.99900
73242003_5_4847571983313033360.csv,1,4,0.00100,0.99900
73242003_5_4847571983313033360.csv,1,5,0.00100,0.99900
84575189_0_6365692015941409487.csv,2,1,-1.00000,-1.00000
84575189_0_6365692015941409487.csv,2,2,-1.00000,-1.00000
84575189_0_6365692015941409487.csv,2,3,0.00100,0.01500
84575189_0_6365692015941409487.csv,2,4,0.04400,0.19400
84575189_0_6365692015941409487.csv,2,5,0.08300,0.31800
46646666_0_5802598112171303204.csv,0,1,-1.00000,-1.00000
46646666_0_5802598112171303204.csv,0,2,-1.00000,-1.00000
46646666_0_5802598112171303204.csv,0,3,-1.00000,-1.00000
46646666_0_5802598112171303204.csv,0,4,-1.00000,-1.00000
46646666_0_5802598112171303204.csv,0,5,-1.00000,-1.00000
3389822_6_374624044314151266.csv,1,1,0.00100,0.19000
3389822_6_374624044314151266.csv,1,2,0.00100,0.31900
3389822_6_374624044314151266.csv,1,3,0.00300,0.75200
3389822_6_374624044314151266.csv,1,4,0.06000,0.87800
3389822_6_374624044314151266.csv,1,5,0.11100,0.88200
11599512_1_280388135214354946.csv,1,1,0.00100,0.09100
11599512_1_280388135214354946.csv,1,2,0.00100,0.16700
11599512_1_280388135214354946.csv,1,3,0.00200,0.72100
11599512_1_280388135214354946.csv,1,4,0.05300,0.71700
11599512_1_280388135214354946.csv,1,5,0.09900,0.71300
28993628_1_6072768612274729703.csv,1,1,0.00100,0.92300
28993628_1_6072768612274729703.csv,1,2,0.00100,0.92300
28993628_1_6072768612274729703.csv,1,3,0.00100,0.92300
28993628_1_6072768612274729703.csv,1,4,0.00100,0.92000
28993628_1_6072768612274729703.csv,1,5,0.00100,0.91800
84675086_0_6386416780680710863.csv,0,1,0.00100,0.00800
84675086_0_6386416780680710863.csv,0,2,0.00100,0.01600
84675086_0_6386416780680710863.csv,0,3,0.00100,0.40100
84675086_0_6386416780680710863.csv,0,4,0.01800,0.79100
84675086_0_6386416780680710863.csv,0,5,0.03500,0.87400
15700884_0_8204220284166767221.csv,0,1,0.00100,0.00400
15700884_0_8204220284166767221.csv,0,2,0.00100,0.00900
15700884_0_8204220284166767221.csv,0,3,0.01100,0.16400
15700884_0_8204220284166767221.csv,0,4,0.10600,0.41000
15700884_0_8204220284166767221.csv,0,5,0.18400,0.54400
93078729_0_1451251196788678526.csv,0,1,0.00100,0.00100
93078729_0_1451251196788678526.csv,0,2,0.00100,0.00200
93078729_0_1451251196788678526.csv,0,3,0.00100,0.30700
93078729_0_1451251196788678526.csv,0,4,0.02300,0.81100
93078729_0_1451251196788678526.csv,0,5,0.04300,0.86600
12746760_0_6703465836620308483.csv,0,1,0.00100,0.80200
12746760_0_6703465836620308483.csv,0,2,0.00100,0.80200
12746760_0_6703465836620308483.csv,0,3,0.00100,0.80200
12746760_0_6703465836620308483.csv,0,4,0.00800,0.79800
12746760_0_6703465836620308483.csv,0,5,0.01600,0.79400
7929299_0_3253718003116029649.csv,1,1,0.00100,0.00200
7929299_0_3253718003116029649.csv,1,2,0.00100,0.00400
7929299_0_3253718003116029649.csv,1,3,0.00200,0.26300
7929299_0_3253718003116029649.csv,1,4,0.02500,0.72800
7929299_0_3253718003116029649.csv,1,5,0.04700,0.83300
33167985_0_5220049369716352813.csv,0,1,-1.00000,-1.00000
33167985_0_5220049369716352813.csv,0,2,-1.00000,-1.00000
33167985_0_5220049369716352813.csv,0,3,-1.00000,-1.00000
33167985_0_5220049369716352813.csv,0,4,-1.00000,-1.00000
33167985_0_5220049369716352813.csv,0,5,-1.00000,-1.00000
97941125_0_8220652154649529701.csv,0,1,0.00100,0.09800
97941125_0_8220652154649529701.csv,0,2,0.00100,0.17800
97941125_0_8220652154649529701.csv,0,3,0.00200,0.72100
97941125_0_8220652154649529701.csv,0,4,0.06200,0.71700
97941125_0_8220652154649529701.csv,0,5,0.11600,0.71300
8468806_0_4382447409703007384.csv,1,1,-1.00000,-1.00000
8468806_0_4382447409703007384.csv,1,2,-1.00000,-1.00000
8468806_0_4382447409703007384.csv,1,3,0.00300,0.10100
8468806_0_4382447409703007384.csv,1,4,0.06600,0.52200
8468806_0_4382447409703007384.csv,1,5,0.12100,0.66000
49772588_0_6549847739640234347.csv,4,1,0.00100,0.07500
49772588_0_6549847739640234347.csv,4,2,0.00100,0.14000
49772588_0_6549847739640234347.csv,4,3,0.00200,0.70500
49772588_0_6549847739640234347.csv,4,4,0.06200,0.71200
49772588_0_6549847739640234347.csv,4,5,0.11500,0.70700
14067031_0_559833072073397908.csv,0,1,0.00100,0.15200
14067031_0_559833072073397908.csv,0,2,0.00100,0.26300
14067031_0_559833072073397908.csv,0,3,0.00200,0.66000
14067031_0_559833072073397908.csv,0,4,0.07100,0.65500
14067031_0_559833072073397908.csv,0,5,0.13100,0.65000
48805028_0_8933391169600128370.csv,0,1,0.00100,0.01200
48805028_0_8933391169600128370.csv,0,2,0.00100,0.02500
48805028_0_8933391169600128370.csv,0,3,0.00100,0.51800
48805028_0_8933391169600128370.csv,0,4,0.00100,0.85900
48805028_0_8933391169600128370.csv,0,5,0.00100,0.91700
41336118_0_4331895026409635103.csv,0,1,0.00100,0.02300
41336118_0_4331895026409635103.csv,0,2,0.00100,0.04600
41336118_0_4331895026409635103.csv,0,3,0.01000,0.50100
41336118_0_4331895026409635103.csv,0,4,0.09800,0.74300
41336118_0_4331895026409635103.csv,0,5,0.17200,0.72700
68779923_0_3859283110041832023.csv,0,1,0.00100,0.06200
68779923_0_3859283110041832023.csv,0,2,0.00100,0.11600
68779923_0_3859283110041832023.csv,0,3,0.00200,0.65900
68779923_0_3859283110041832023.csv,0,4,0.05600,0.76600
68779923_0_3859283110041832023.csv,0,5,0.10400,0.76200
