fname,colid,fs,alpha,k
1659.csv,1,5,0.20400000000000015,1
1659.csv,2,1,0.001,1
1659.csv,2,2,0.001,1
1659.csv,2,3,0.01800000000000001,1
1659.csv,2,4,0.16700000000000012,1
1659.csv,2,5,0.2770000000000002,1
1659.csv,3,1,0.001,1
1659.csv,3,2,0.001,1
1659.csv,3,3,0.008,1
1659.csv,3,4,0.08300000000000006,1
1659.csv,3,5,0.1480000000000001,1
1660.csv,0,1,0.001,1
1660.csv,0,2,0.001,1
1660.csv,0,3,0.002,1
1660.csv,0,4,0.04100000000000003,1
1660.csv,0,5,0.07700000000000005,1
1660.csv,1,1,0.001,1
1660.csv,1,2,0.001,1
1660.csv,1,3,0.010000000000000002,1
1660.csv,1,4,0.11800000000000009,1
1660.csv,1,5,0.20500000000000015,1
1660.csv,2,1,0.04100000000000003,1
1660.csv,2,2,0.07800000000000006,1
1660.csv,2,3,0.2850000000000002,1
1660.csv,2,4,0.45000000000000034,1
1660.csv,2,5,0.44000000000000034,2
1660.csv,3,1,0.001,1
1660.csv,3,2,0.001,1
1660.csv,3,3,0.007,1
1660.csv,3,4,0.08300000000000006,1
1660.csv,3,5,0.1490000000000001,1
1661.csv,0,1,0.001,1
1661.csv,0,2,0.001,1
1661.csv,0,3,0.009000000000000001,1
1661.csv,0,4,0.10000000000000007,1
1661.csv,0,5,0.17700000000000013,1
1661.csv,1,1,0.001,1
1661.csv,1,2,0.002,1
1661.csv,1,3,0.009000000000000001,1
1661.csv,1,4,0.16500000000000012,1
1661.csv,1,5,0.2650000000000002,1
1662.csv,0,1,0.001,1
1662.csv,0,2,0.001,1
1662.csv,0,3,0.001,1
1662.csv,0,4,0.001,1
1662.csv,0,5,0.001,1
1662.csv,1,1,0.001,1
1662.csv,1,2,0.002,1
1662.csv,1,3,0.006,1
1662.csv,1,4,0.16100000000000012,1
1662.csv,1,5,0.2580000000000002,1
1663.csv,0,1,0.001,1
1663.csv,0,2,0.001,1
1663.csv,0,3,0.001,1
1663.csv,0,4,0.023000000000000013,1
1663.csv,0,5,0.04500000000000003,1
1663.csv,1,1,0.001,1
1663.csv,1,2,0.002,1
1663.csv,1,3,0.002,1
1663.csv,1,4,0.060000000000000046,1
1663.csv,1,5,0.11200000000000009,1
1664.csv,0,1,0.001,1
1664.csv,0,2,0.001,1
1664.csv,0,3,0.001,1
1664.csv,0,4,0.017000000000000008,1
1664.csv,0,5,0.03300000000000002,1
1664.csv,1,1,0.001,1
1664.csv,1,2,0.002,1
1664.csv,1,3,0.002,1
1664.csv,1,4,0.04300000000000003,1
1664.csv,1,5,0.08100000000000006,1
1665.csv,0,1,0.002,1
1665.csv,0,2,0.001,1
1665.csv,0,3,0.057000000000000044,1
1665.csv,0,4,0.19600000000000015,1
1665.csv,0,5,0.3000000000000002,1
1665.csv,1,1,0.001,1
1665.csv,1,2,0.002,1
1665.csv,1,3,0.006,1
1665.csv,1,4,0.1230000000000001,1
1665.csv,1,5,0.21600000000000016,1
1666.csv,0,1,0.001,1
1666.csv,0,2,0.002,1
1666.csv,0,3,0.005,1
1666.csv,0,4,0.11400000000000009,1
1666.csv,0,5,0.20200000000000015,1
1666.csv,1,1,0.001,1
1666.csv,1,2,0.002,1
1666.csv,1,3,0.008,1
1666.csv,1,4,0.16100000000000012,1
1666.csv,1,5,0.2600000000000002,1
1667.csv,0,1,0.001,1
1667.csv,0,2,0.002,1
1667.csv,0,3,0.06100000000000005,1
1667.csv,0,4,0.21500000000000016,1
1667.csv,0,5,0.32500000000000023,1
1667.csv,1,1,0.001,1
1667.csv,1,2,0.002,1
1667.csv,1,3,0.005,1
1667.csv,1,4,0.16200000000000012,1
1667.csv,1,5,0.2620000000000002,1
1668.csv,0,1,0.001,1
1668.csv,0,2,0.001,1
1668.csv,0,3,0.001,1
1668.csv,0,4,0.001,1
1668.csv,0,5,0.001,1
1668.csv,1,1,0.001,1
1668.csv,1,2,0.002,1
1668.csv,1,3,0.003,1
1668.csv,1,4,0.07000000000000005,1
1668.csv,1,5,0.1300000000000001,1
1669.csv,0,1,0.001,1
1669.csv,0,2,0.001,1
1669.csv,0,3,0.001,1
1669.csv,0,4,0.001,1
1669.csv,0,5,0.001,1
1669.csv,1,1,0.001,1
1669.csv,1,2,0.002,1
1669.csv,1,3,0.002,1
1669.csv,1,4,0.05600000000000004,1
1669.csv,1,5,0.10500000000000008,1
1670.csv,0,1,0.001,1
1670.csv,0,2,0.001,1
1670.csv,0,3,0.001,1
1670.csv,0,4,0.001,1
1670.csv,0,5,0.001,1
1670.csv,1,1,0.001,1
1670.csv,1,2,0.001,1
1670.csv,1,3,0.001,1
1670.csv,1,4,0.001,1
1670.csv,1,5,0.001,1
1671.csv,0,1,0.001,1
1671.csv,0,2,0.001,1
1671.csv,0,3,0.001,1
1671.csv,0,4,0.02000000000000001,1
1671.csv,0,5,0.03900000000000003,1
1671.csv,1,1,0.001,1
1671.csv,1,2,0.002,1
1671.csv,1,3,0.002,1
1671.csv,1,4,0.047000000000000035,1
1671.csv,1,5,0.08800000000000006,1
1672.csv,0,1,0.001,1
1672.csv,0,2,0.001,1
1672.csv,0,3,0.001,1
1672.csv,0,4,0.001,1
1672.csv,0,5,0.001,1
1672.csv,1,1,0.001,1
1672.csv,1,2,0.001,1
1672.csv,1,3,0.001,1
1672.csv,1,4,0.001,1
1672.csv,1,5,0.001,1
1673.csv,0,1,0.001,1
1673.csv,0,2,0.001,1
1673.csv,0,3,0.001,1
1673.csv,0,4,0.001,1
1673.csv,0,5,0.001,1
1673.csv,1,1,0.001,1
1673.csv,1,2,0.001,1
1673.csv,1,3,0.001,1
1673.csv,1,4,0.010000000000000002,1
1673.csv,1,5,0.01900000000000001,1
1674.csv,0,1,0.001,1
1674.csv,0,2,0.001,1
1674.csv,0,3,0.001,1
1674.csv,0,4,0.001,1
1674.csv,0,5,0.001,1
1674.csv,1,1,0.001,1
1674.csv,1,2,0.001,1
1674.csv,1,3,0.002,1
1674.csv,1,4,0.04000000000000003,1
1674.csv,1,5,0.07500000000000005,1
1675.csv,0,1,0.001,1
1675.csv,0,2,0.001,1
1675.csv,0,3,0.002,1
1675.csv,0,4,0.05100000000000004,1
1675.csv,0,5,0.09500000000000007,1
1675.csv,1,1,0.001,1
1675.csv,1,2,0.002,1
1675.csv,1,3,0.003,1
1675.csv,1,4,0.07400000000000005,1
1675.csv,1,5,0.1350000000000001,1
1676.csv,0,1,0.001,1
1676.csv,0,2,0.001,1
1676.csv,0,3,0.002,1
1676.csv,0,4,0.04400000000000003,1
1676.csv,0,5,0.08300000000000006,1
1676.csv,1,1,0.001,1
1676.csv,1,2,0.002,1
1676.csv,1,3,0.005,1
1676.csv,1,4,0.1410000000000001,1
1676.csv,1,5,0.2450000000000002,1
1677.csv,0,1,0.002,1
1677.csv,0,2,0.004,1
1677.csv,0,3,0.07600000000000005,1
1677.csv,0,4,0.2820000000000002,1
1677.csv,0,5,0.4130000000000003,1
1677.csv,1,1,0.001,1
1677.csv,1,2,0.001,1
1677.csv,1,3,0.001,1
1677.csv,1,4,0.04300000000000003,1
1677.csv,1,5,0.08100000000000006,1
1677.csv,2,1,0.001,1
1677.csv,2,2,0.001,1
1677.csv,2,3,0.001,1
1677.csv,2,4,0.001,1
1677.csv,2,5,0.001,1
1678.csv,0,1,0.005,1
1678.csv,0,2,0.010000000000000002,1
1678.csv,0,3,0.1570000000000001,1
1678.csv,0,4,0.3810000000000003,1
1678.csv,0,5,0.4980000000000004,1
1678.csv,1,1,0.001,1
1678.csv,1,2,0.001,1
1678.csv,1,3,0.027000000000000017,1
1678.csv,1,4,0.3090000000000002,1
1678.csv,1,5,0.46400000000000036,1
1678.csv,2,1,0.001,1
1678.csv,2,2,0.001,1
1678.csv,2,3,0.002,1
1678.csv,2,4,0.04400000000000003,1
1678.csv,2,5,0.08300000000000006,1
1679.csv,0,1,0.001,1
1679.csv,0,2,0.001,1
1679.csv,0,3,0.001,1
1679.csv,0,4,0.001,1
1679.csv,0,5,0.001,1
1680.csv,0,1,0.001,1
1680.csv,0,2,0.001,1
1680.csv,0,3,0.001,1
1680.csv,0,4,0.001,1
1680.csv,0,5,0.001,1
1681.csv,0,1,0.001,1
1681.csv,0,2,0.001,1
1681.csv,0,3,0.001,1
1681.csv,0,4,0.001,1
1681.csv,0,5,0.001,1
1682.csv,0,1,0.001,1
1682.csv,0,2,0.001,1
1682.csv,0,3,0.001,1
1682.csv,0,4,0.001,1
1682.csv,0,5,0.001,1
1683.csv,0,1,0.001,1
1683.csv,0,2,0.001,1
1683.csv,0,3,0.001,1
1683.csv,0,4,0.001,1
1683.csv,0,5,0.001,1
1684.csv,0,1,0.003,1
1684.csv,0,2,0.005,1
1684.csv,0,3,0.10500000000000008,1
1684.csv,0,4,0.32700000000000023,1
1684.csv,0,5,0.46100000000000035,1
1684.csv,1,1,0.002,1
1684.csv,1,2,0.004,1
1684.csv,1,3,0.08600000000000006,1
1684.csv,1,4,0.2850000000000002,1
1684.csv,1,5,0.4130000000000003,1
1685.csv,1,1,0.001,1
1685.csv,1,2,0.001,1
1685.csv,1,3,0.001,1
1685.csv,1,4,0.001,1
1685.csv,1,5,0.001,1
1685.csv,3,1,0.04300000000000003,1
1685.csv,3,2,0.08100000000000006,1
1685.csv,3,3,0.3040000000000002,1
1685.csv,3,4,0.44800000000000034,1
1685.csv,3,5,0.5430000000000004,1
1686.csv,1,1,0.006,1
1686.csv,1,2,0.012000000000000004,1
1686.csv,1,3,0.002,1
1686.csv,1,4,0.037000000000000026,1
1686.csv,1,5,0.07100000000000005,1
1686.csv,3,1,0.002,1
1686.csv,3,2,0.003,1
1686.csv,3,3,0.06500000000000004,1
1686.csv,3,4,0.23000000000000018,1
1686.csv,3,5,0.34500000000000025,1
1687.csv,0,1,0.001,1
1687.csv,0,2,0.001,1
1687.csv,0,3,0.001,1
1687.csv,0,4,0.001,1
1687.csv,0,5,0.001,1
1687.csv,1,1,0.002,1
1687.csv,1,2,0.003,1
1687.csv,1,3,0.06700000000000005,1
1687.csv,1,4,0.2450000000000002,1
1687.csv,1,5,0.36700000000000027,1
1687.csv,2,1,0.001,1
1687.csv,2,2,0.001,1
1687.csv,2,3,0.001,1
1687.csv,2,4,0.001,1
1687.csv,2,5,0.001,1
1687.csv,3,1,0.002,1
1687.csv,3,2,0.004,1
1687.csv,3,3,0.06200000000000005,1
1687.csv,3,4,0.21900000000000017,1
1687.csv,3,5,0.33100000000000024,1
1688.csv,0,1,0.001,1
1688.csv,0,2,0.001,1
1688.csv,0,3,0.001,1
1688.csv,0,4,0.001,1
1688.csv,0,5,0.001,1
1688.csv,1,1,0.001,1
1688.csv,1,2,0.001,1
1688.csv,1,3,0.001,1
1688.csv,1,4,0.001,1
1688.csv,1,5,0.001,1
1688.csv,2,1,0.001,1
1688.csv,2,2,0.001,1
1688.csv,2,3,0.001,1
1688.csv,2,4,0.001,1
1688.csv,2,5,0.001,1
1688.csv,3,1,0.003,1
1688.csv,3,2,0.001,1
1688.csv,3,3,0.001,1
1688.csv,3,4,0.001,1
1688.csv,3,5,0.001,1
1689.csv,0,1,0.001,1
1689.csv,0,2,0.001,1
1689.csv,0,3,0.001,1
1689.csv,0,4,0.001,1
1689.csv,0,5,0.001,1
1689.csv,1,1,0.001,1
1689.csv,1,2,0.001,1
1689.csv,1,3,0.001,1
1689.csv,1,4,0.03400000000000002,1
1689.csv,1,5,0.06500000000000004,1
1689.csv,2,1,0.001,1
1689.csv,2,2,0.001,1
1689.csv,2,3,0.001,1
1689.csv,2,4,0.001,1
1689.csv,2,5,0.001,1
1689.csv,3,1,0.001,1
1689.csv,3,2,0.001,1
1689.csv,3,3,0.001,1
1689.csv,3,4,0.027000000000000017,1
1689.csv,3,5,0.05100000000000004,1
1690.csv,1,1,0.001,1
1690.csv,1,2,0.001,1
1690.csv,1,3,0.001,1
1690.csv,1,4,0.001,1
1690.csv,1,5,0.001,1
1690.csv,3,1,0.001,1
1690.csv,3,2,0.001,1
1690.csv,3,3,0.001,1
1690.csv,3,4,0.02100000000000001,1
1690.csv,3,5,0.04100000000000003,1
1691.csv,1,1,0.001,1
1691.csv,1,2,0.001,1
1691.csv,1,3,0.001,1
1691.csv,1,4,0.03200000000000002,1
1691.csv,1,5,0.06100000000000005,1
1691.csv,3,1,0.001,1
1691.csv,3,2,0.001,1
1691.csv,3,3,0.001,1
1691.csv,3,4,0.011000000000000003,1
1691.csv,3,5,0.02000000000000001,1
1692.csv,1,1,0.003,1
1692.csv,1,2,0.005,1
1692.csv,1,3,0.09300000000000007,1
1692.csv,1,4,0.3080000000000002,1
1692.csv,1,5,0.4160000000000003,1
1692.csv,3,1,0.002,1
1692.csv,3,2,0.004,1
1692.csv,3,3,0.07400000000000005,1
1692.csv,3,4,0.2580000000000002,1
1692.csv,3,5,0.3800000000000003,1
1693.csv,1,1,0.004,1
1693.csv,1,2,0.007,1
1693.csv,1,3,0.11000000000000008,1
1693.csv,1,4,0.2910000000000002,1
1693.csv,1,5,0.4110000000000003,1
1693.csv,3,1,0.003,1
1693.csv,3,2,0.006,1
1693.csv,3,3,0.09400000000000007,1
1693.csv,3,4,0.3080000000000002,1
1693.csv,3,5,0.44100000000000034,1
1694.csv,1,1,0.001,2
1694.csv,1,2,0.001,2
1694.csv,1,3,0.001,2
1694.csv,1,4,0.001,2
1694.csv,1,5,0.001,2
1697.csv,1,1,0.002,1
1697.csv,1,2,0.003,1
1697.csv,1,3,0.05400000000000004,1
1697.csv,1,4,0.20700000000000016,1
1697.csv,1,5,0.31900000000000023,1
1697.csv,3,1,0.001,1
1697.csv,3,2,0.001,1
1697.csv,3,3,0.012000000000000004,1
1697.csv,3,4,0.17500000000000013,1
1697.csv,3,5,0.2910000000000002,1
1698.csv,0,1,0.001,1
1698.csv,0,2,0.001,1
1698.csv,0,3,0.001,1
1698.csv,0,4,0.001,1
1698.csv,0,5,0.001,1
1698.csv,1,1,0.001,1
1698.csv,1,2,0.001,1
1698.csv,1,3,0.001,1
1698.csv,1,4,0.001,1
1698.csv,1,5,0.001,1
1698.csv,2,1,0.001,1
1698.csv,2,2,0.001,1
1698.csv,2,3,0.001,1
1698.csv,2,4,0.001,1
1698.csv,2,5,0.001,1
1698.csv,3,1,0.001,1
1698.csv,3,2,0.001,1
1698.csv,3,3,0.001,1
1698.csv,3,4,0.001,1
1698.csv,3,5,0.001,1
1699.csv,0,1,0.001,1
1699.csv,0,2,0.001,1
1699.csv,0,3,0.001,1
1699.csv,0,4,0.001,1
1699.csv,0,5,0.001,1
1699.csv,1,1,0.003,1
1699.csv,1,2,0.004,1
1699.csv,1,3,0.07400000000000005,1
1699.csv,1,4,0.25300000000000017,1
1699.csv,1,5,0.3770000000000003,1
1699.csv,2,1,0.001,1
1699.csv,2,2,0.001,1
1699.csv,2,3,0.001,1
1699.csv,2,4,0.001,1
1699.csv,2,5,0.001,1
1699.csv,3,1,0.003,1
1699.csv,3,2,0.005,1
1699.csv,3,3,0.09400000000000007,1
1699.csv,3,4,0.3000000000000002,1
1699.csv,3,5,0.4300000000000003,1
1700.csv,0,1,0.001,1
1700.csv,0,2,0.001,1
1700.csv,0,3,0.001,1
1700.csv,0,4,0.001,1
1700.csv,0,5,0.001,1
1700.csv,1,1,0.027000000000000017,1
1700.csv,1,2,0.05300000000000004,1
1700.csv,1,3,0.22300000000000017,1
1700.csv,1,4,0.3830000000000003,1
1700.csv,1,5,0.4880000000000004,1
1700.csv,2,1,0.001,1
1700.csv,2,2,0.001,1
1700.csv,2,3,0.001,1
1700.csv,2,4,0.001,1
1700.csv,2,5,0.001,1
1700.csv,3,1,0.03300000000000002,1
1700.csv,3,2,0.06200000000000005,1
1700.csv,3,3,0.25500000000000017,1
1700.csv,3,4,0.4180000000000003,1
1700.csv,3,5,0.5000000000000003,2
1701.csv,0,1,0.001,1
1701.csv,0,2,0.001,1
1701.csv,0,3,0.001,1
1701.csv,0,4,0.001,1
1701.csv,0,5,0.001,1
1701.csv,1,1,0.003,1
1701.csv,1,2,0.005,1
1701.csv,1,3,0.09100000000000007,1
1701.csv,1,4,0.3030000000000002,1
1701.csv,1,5,0.4280000000000003,1
1701.csv,2,1,0.001,1
1701.csv,2,2,0.001,1
1701.csv,2,3,0.001,1
1701.csv,2,4,0.001,1
1701.csv,2,5,0.001,1
1701.csv,3,1,0.003,1
1701.csv,3,2,0.005,1
1701.csv,3,3,0.10700000000000008,1
1701.csv,3,4,0.33000000000000024,1
1701.csv,3,5,0.4300000000000003,1
1702.csv,0,1,0.001,1
1702.csv,0,2,0.001,1
1702.csv,0,3,0.001,1
1702.csv,0,4,0.001,1
1702.csv,0,5,0.001,1
1702.csv,1,1,0.002,1
1702.csv,1,2,0.004,1
1702.csv,1,3,0.07600000000000005,1
1702.csv,1,4,0.2760000000000002,1
1702.csv,1,5,0.4050000000000003,1
1702.csv,2,1,0.001,1
1702.csv,2,2,0.001,1
1702.csv,2,3,0.001,1
1702.csv,2,4,0.001,1
1702.csv,2,5,0.001,1
1702.csv,3,1,0.002,1
1702.csv,3,2,0.004,1
1702.csv,3,3,0.059000000000000045,1
1702.csv,3,4,0.18800000000000014,1
1702.csv,3,5,0.2900000000000002,1
1703.csv,0,1,0.001,1
1703.csv,0,2,0.001,1
1703.csv,0,3,0.001,1
1703.csv,0,4,0.001,1
1703.csv,0,5,0.001,1
1703.csv,1,1,0.001,1
1703.csv,1,2,0.001,1
1703.csv,1,3,0.001,1
1703.csv,1,4,0.010000000000000002,1
1703.csv,1,5,0.01800000000000001,1
1703.csv,2,1,0.001,1
1703.csv,2,2,0.001,1
1703.csv,2,3,0.001,1
1703.csv,2,4,0.04000000000000003,1
1703.csv,2,5,0.07600000000000005,1
1703.csv,3,1,0.001,1
1703.csv,3,2,0.001,1
1703.csv,3,3,0.001,1
1703.csv,3,4,0.01800000000000001,1
1703.csv,3,5,0.035000000000000024,1
1704.csv,0,1,0.001,1
1704.csv,0,2,0.001,1
1704.csv,0,3,0.001,1
1704.csv,0,4,0.001,1
1704.csv,0,5,0.001,1
1704.csv,1,1,0.001,1
1704.csv,1,2,0.001,1
1704.csv,1,3,0.001,1
1704.csv,1,4,0.001,1
1704.csv,1,5,0.001,1
1704.csv,2,1,0.02900000000000002,1
1704.csv,2,2,0.05600000000000004,1
1704.csv,2,3,0.22600000000000017,1
1704.csv,2,4,0.35500000000000026,1
1704.csv,2,5,0.45800000000000035,1
1704.csv,3,1,0.001,1
1704.csv,3,2,0.001,1
1704.csv,3,3,0.001,1
1704.csv,3,4,0.001,1
1704.csv,3,5,0.001,1
1705.csv,0,1,0.001,1
1705.csv,0,2,0.001,1
1705.csv,0,3,0.001,1
1705.csv,0,4,0.017000000000000008,1
1705.csv,0,5,0.03200000000000002,1
1706.csv,1,1,0.001,1
1706.csv,1,2,0.001,1
1706.csv,1,3,0.001,1
1706.csv,1,4,0.036000000000000025,1
1706.csv,1,5,0.06800000000000005,1
1706.csv,2,1,0.001,1
1706.csv,2,2,0.001,1
1706.csv,2,3,0.016000000000000007,1
1706.csv,2,4,0.20300000000000015,1
1706.csv,2,5,0.33100000000000024,1
1707.csv,0,1,0.001,3
1707.csv,0,2,0.001,3
1707.csv,0,3,0.001,3
1707.csv,0,4,0.001,3
1707.csv,0,5,0.001,3
1707.csv,1,1,0.001,2
1707.csv,1,2,0.001,2
1707.csv,1,3,0.012000000000000004,2
1707.csv,1,4,0.33500000000000024,2
1707.csv,1,5,0.4240000000000003,3
1707.csv,2,1,0.001,1
1707.csv,2,2,0.001,1
1707.csv,2,3,0.012000000000000004,1
1707.csv,2,4,0.16100000000000012,1
1707.csv,2,5,0.2710000000000002,1
1708.csv,0,1,0.003,1
1708.csv,0,2,0.005,1
1708.csv,0,3,0.10700000000000008,1
1708.csv,0,4,0.34200000000000025,1
1708.csv,0,5,0.47900000000000037,1
1708.csv,1,1,0.001,1
1708.csv,1,2,0.001,1
1708.csv,1,3,0.002,1
1708.csv,1,4,0.07600000000000005,1
1708.csv,1,5,0.1390000000000001,1
1708.csv,2,1,0.001,1
1708.csv,2,2,0.001,1
1708.csv,2,3,0.003,1
1708.csv,2,4,0.07800000000000006,1
1708.csv,2,5,0.1430000000000001,1
1709.csv,0,1,0.001,1
1709.csv,0,2,0.001,1
1709.csv,0,3,0.001,1
1709.csv,0,4,0.001,1
1709.csv,0,5,0.001,1
1709.csv,1,1,0.010000000000000002,1
1709.csv,1,2,0.01800000000000001,1
1709.csv,1,3,0.21200000000000016,1
1709.csv,1,4,0.4880000000000004,1
1709.csv,1,5,0.6210000000000004,1
1709.csv,2,1,0.008,1
1709.csv,2,2,0.016000000000000007,1
1709.csv,2,3,0.20400000000000015,1
1709.csv,2,4,0.47600000000000037,1
1709.csv,2,5,0.6100000000000004,1
1710.csv,0,1,0.001,1
1710.csv,0,2,0.001,1
1710.csv,0,3,0.001,1
1710.csv,0,4,0.001,1
1710.csv,0,5,0.001,1
1710.csv,1,1,0.001,1
1710.csv,1,2,0.001,1
1710.csv,1,3,0.057000000000000044,1
1710.csv,1,4,0.4820000000000004,1
1710.csv,1,5,0.6150000000000004,1
1710.csv,2,1,0.001,1
1710.csv,2,2,0.001,1
1710.csv,2,3,0.002,1
1710.csv,2,4,0.07700000000000005,1
1710.csv,2,5,0.1410000000000001,1
1711.csv,0,1,0.003,1
1711.csv,0,2,0.005,1
1711.csv,0,3,0.10300000000000008,1
1711.csv,0,4,0.33300000000000024,1
1711.csv,0,5,0.46900000000000036,1
1711.csv,1,1,0.009000000000000001,1
1711.csv,1,2,0.016000000000000007,1
1711.csv,1,3,0.19200000000000014,1
1711.csv,1,4,0.45800000000000035,1
1711.csv,1,5,0.5920000000000004,1
1711.csv,2,1,0.001,1
1711.csv,2,2,0.001,1
1711.csv,2,3,0.003,1
1711.csv,2,4,0.11900000000000009,1
1711.csv,2,5,0.21100000000000016,1
1712.csv,0,1,0.001,1
1712.csv,0,2,0.001,1
1712.csv,0,3,0.001,1
1712.csv,0,4,0.001,1
1712.csv,0,5,0.001,1
1712.csv,1,1,0.001,1
1712.csv,1,2,0.001,1
1712.csv,1,3,0.12700000000000009,1
1712.csv,1,4,0.46800000000000036,1
1712.csv,1,5,0.6020000000000004,1
1712.csv,2,1,0.001,1
1712.csv,2,2,0.001,1
1712.csv,2,3,0.03300000000000002,1
1712.csv,2,4,0.35800000000000026,1
1712.csv,2,5,0.5200000000000004,1
1713.csv,0,1,0.002,1
1713.csv,0,2,0.004,1
1713.csv,0,3,0.07400000000000005,1
1713.csv,0,4,0.2490000000000002,1
1713.csv,0,5,0.36800000000000027,1
1713.csv,1,1,0.004,1
1713.csv,1,2,0.008,1
1713.csv,1,3,0.1580000000000001,1
1713.csv,1,4,0.3830000000000003,1
1713.csv,1,5,0.5130000000000003,1
1713.csv,2,1,0.004,1
1713.csv,2,2,0.008,1
1713.csv,2,3,0.1580000000000001,1
1713.csv,2,4,0.3830000000000003,1
1713.csv,2,5,0.5130000000000003,1
1714.csv,0,1,0.003,1
1714.csv,0,2,0.005,1
1714.csv,0,3,0.11100000000000008,1
1714.csv,0,4,0.34000000000000025,1
1714.csv,0,5,0.47600000000000037,1
1714.csv,1,1,0.002,1
1714.csv,1,2,0.004,1
1714.csv,1,3,0.08100000000000006,1
1714.csv,1,4,0.2660000000000002,1
1714.csv,1,5,0.3920000000000003,1
1714.csv,2,1,0.002,1
1714.csv,2,2,0.004,1
1714.csv,2,3,0.08100000000000006,1
1714.csv,2,4,0.2660000000000002,1
1714.csv,2,5,0.3920000000000003,1
1715.csv,0,1,0.001,1
1715.csv,0,2,0.001,1
1715.csv,0,3,0.006,1
1715.csv,0,4,0.11500000000000009,1
1715.csv,0,5,0.20300000000000015,1
1716.csv,0,1,0.001,1
1716.csv,0,2,0.001,1
1716.csv,0,3,0.006,1
1716.csv,0,4,0.07600000000000005,1
1716.csv,0,5,0.1370000000000001,1
1716.csv,1,1,0.001,1
1716.csv,1,2,0.001,1
1716.csv,1,3,0.005,1
1716.csv,1,4,0.07400000000000005,1
1716.csv,1,5,0.1350000000000001,1
1716.csv,2,1,0.001,1
1716.csv,2,2,0.001,1
1716.csv,2,3,0.005,1
1716.csv,2,4,0.07400000000000005,1
1716.csv,2,5,0.1350000000000001,1
1716.csv,3,1,0.001,1
1716.csv,3,2,0.001,1
1716.csv,3,3,0.005,1
1716.csv,3,4,0.07400000000000005,1
1716.csv,3,5,0.1350000000000001,1
1717.csv,0,1,0.001,1
1717.csv,0,2,0.001,1
1717.csv,0,3,0.005,1
1717.csv,0,4,0.08700000000000006,1
1717.csv,0,5,0.1560000000000001,1
1718.csv,0,1,0.001,1
1718.csv,0,2,0.001,1
1718.csv,0,3,0.005,1
1718.csv,0,4,0.06300000000000004,1
1718.csv,0,5,0.11400000000000009,1
1719.csv,0,1,0.001,1
1719.csv,0,2,0.001,1
1719.csv,0,3,0.005,1
1719.csv,0,4,0.08900000000000007,1
1719.csv,0,5,0.16000000000000011,1
1720.csv,0,1,0.001,1
1720.csv,0,2,0.001,1
1720.csv,0,3,0.004,1
1720.csv,0,4,0.059000000000000045,1
1720.csv,0,5,0.10800000000000008,1
1721.csv,0,1,0.001,1
1721.csv,0,2,0.001,1
1721.csv,0,3,0.002,1
1721.csv,0,4,0.02000000000000001,1
1721.csv,0,5,0.037000000000000026,1
1722.csv,0,1,0.001,1
1722.csv,0,2,0.001,1
1722.csv,0,3,0.001,1
1722.csv,0,4,0.001,1
1722.csv,0,5,0.001,1
1723.csv,0,1,0.001,1
1723.csv,0,2,0.001,1
1723.csv,0,3,0.005,1
1723.csv,0,4,0.08300000000000006,1
1723.csv,0,5,0.1490000000000001,1
1724.csv,0,1,0.001,1
1724.csv,0,2,0.001,1
1724.csv,0,3,0.005,1
1724.csv,0,4,0.07100000000000005,1
1724.csv,0,5,0.12800000000000009,1
1725.csv,0,1,0.09600000000000007,1
1725.csv,0,2,0.17400000000000013,1
1725.csv,0,3,0.45900000000000035,2
1725.csv,0,4,0.6540000000000005,4
1725.csv,0,5,0.7440000000000005,4
1726.csv,0,1,0.001,1
1726.csv,0,2,0.001,1
1726.csv,0,3,0.001,1
1726.csv,0,4,0.001,1
1726.csv,0,5,0.001,1
1726.csv,1,1,0.001,1
1726.csv,1,2,0.001,1
1726.csv,1,3,0.006,1
1726.csv,1,4,0.1220000000000001,1
1726.csv,1,5,0.21400000000000016,1
1726.csv,2,1,0.001,1
1726.csv,2,2,0.001,1
1726.csv,2,3,0.009000000000000001,1
1726.csv,2,4,0.16400000000000012,1
1726.csv,2,5,0.2780000000000002,1
1727.csv,0,1,0.001,2
1727.csv,0,2,0.001,2
1727.csv,0,3,0.001,2
1727.csv,0,4,0.001,2
1727.csv,0,5,0.001,2
1727.csv,1,1,0.001,1
1727.csv,1,2,0.001,1
1727.csv,1,3,0.01900000000000001,1
1727.csv,1,4,0.23400000000000018,1
1727.csv,1,5,0.3710000000000003,1
1727.csv,2,1,0.001,1
1727.csv,2,2,0.001,1
1727.csv,2,3,0.008,1
1727.csv,2,4,0.1480000000000001,1
1727.csv,2,5,0.25400000000000017,1
1728.csv,0,1,0.036000000000000025,1
1728.csv,0,2,0.06900000000000005,1
1728.csv,0,3,0.2720000000000002,1
1728.csv,0,4,0.4250000000000003,1
1728.csv,0,5,0.5250000000000004,1
1728.csv,1,1,0.001,1
1728.csv,1,2,0.001,1
1728.csv,1,3,0.012000000000000004,1
1728.csv,1,4,0.19400000000000014,1
1728.csv,1,5,0.32000000000000023,1
1728.csv,2,1,0.001,1
1728.csv,2,2,0.001,1
1728.csv,2,3,0.010000000000000002,1
1728.csv,2,4,0.19400000000000014,1
1728.csv,2,5,0.32100000000000023,1
1729.csv,0,1,0.003,1
1729.csv,0,2,0.005,1
